"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"81",18,46,"東京","那覇","ANA",25327.6621977087,20400,3938.24325944316,3623,0.46175351950486,0.424837961780602,1202341.98105144,1106219
"82",18,46,"東京","那覇","SKY",12940.3691647518,12350,383.815757108503,1087,0.0221396337690599,0.0626761566765661,57648.5289255382,163200
"83",18,46,"成田","那覇","ANA",28705.922577167,20400,142.757288981656,365,0.00817326584507844,0.020908566163862,21282.0481766318,54443
"84",25,3,"関西","函館","ANA",70756.5994032748,19450,1,364,2.40335730461306e-08,0.720347514821582,0.00128911279104836,38638
"85",25,3,"新大阪","新函館北斗","JR",0,16365,1,1,0.999999975966427,0.279652485178418,53637.9987108873,15000
"86",25,8,"大阪","新千歳","JAL",16937.2993939086,20700,319.540666734138,786,0.0600842965564308,0.140432372733023,67350.3506232966,157415
"87",25,8,"大阪","新千歳","ANA",17318.9910016411,20700,162.359801431485,424,0.0348981334418699,0.0911608297031664,39118.3996171286,102185
"88",25,8,"関西","新千歳","JAL",18752.1706429221,20650,352.60577401853,1465,0.0508711592652469,0.21137251088604,57023.0594263524,236934
"89",25,8,"関西","新千歳","ANA",18794.3184372206,20650,351.656343215032,1481,0.0491070800300339,0.206675522400576,55045.648325146,231669
"90",25,8,"神戸","新千歳","JAL",18454.7485846152,20700,294.294360971839,1085,0.0426596181285601,0.157171137206483,47818.488408465,176178
"91",25,8,"神戸","新千歳","ANA",18458.7817487502,20700,295.01773738644,1089,0.0322982369649821,0.1191420346123,36204.0950593944,133550
"92",25,8,"新大阪","札幌","JR",0,17725,1,1,0.730081475612876,0.0740455924584118,818370.958540217,83000
"93",25,12,"大阪","仙台","ANA",16344.8038639625,15400,1866.22136608594,2178,0.49432097378214,0.576878652402357,244798.621278339,285683
"94",25,12,"大阪","仙台","JEX",15433.0659897827,15400,2454.68612345324,2175,0.457277777400146,0.404957776512352,226454.015479655,200544
"95",25,12,"大阪","仙台","IBX",12597.0845800394,15400,1125.32221793455,422,0.0484012488177137,0.018163571085291,23969.3632420058,8995
"96",25,18,"大阪","東京","JAL",9234.63520573296,11250,4138.99335507587,5462,0.0396199393591098,0.052278041421767,997079.038945779,1315634
"97",25,18,"大阪","東京","ANA",9541.55276090146,11250,3517.91604889815,5091,0.0369718633676085,0.0535308382405977,930437.314920666,1347162
"98",25,18,"関西","東京","JAL",11598.6690790185,11250,845.181783776492,2280,0.00358249399968067,0.00966860488311018,90157.3735854116,243321
"99",25,18,"関西","東京","ANA",11856.2796824839,11250,662.317746964014,1934,0.00314309076201513,0.00917158691146802,79099.3112812228,230813
"100",25,18,"関西","東京","SFJ",9692.07219486344,10350,557.110199672415,1456,0.00240677101984627,0.00628953434645316,60569.020908385,158283
"101",25,18,"大阪","成田","JAL",10359.4102191521,11250,392.366869955869,728,0.00231588221505928,0.00429538285086139,58281.7048853455,108098
"102",25,18,"大阪","成田","ANA",11035.8376413343,11250,279.860078452652,637,0.00154756102358917,0.00352247778479074,38946.0630952593,88647
"103",25,18,"神戸","東京","JAL",11648.0987365922,11250,265.089711521268,726,0.00161622197673209,0.0044277434891361,40673.9909588617,111429
"104",25,18,"神戸","東京","ANA",11647.7585690072,11250,298.776284693803,818,0.00177920392652387,0.00487366095617865,44775.6097016609,122651
"105",25,18,"神戸","東京","SKY",7405.44278212937,5700,86.8850956084839,1897,0.000502313195885192,0.0109692835899988,12641.2601004608,276054
"106",25,18,"新大阪","東京","JR",0,7225,1,1,0.90651465915395,0.840972845525638,22813431.3116169,21164000
"107",25,37,"大阪","福岡","JAL",10268.8517121031,10950,329.219047806247,896,0.0107696266122466,0.0282997183452769,32891.4520187027,86430
"108",25,37,"大阪","福岡","ANA",10740.1377027896,10950,855.33817968411,2585,0.031090639676429,0.0939486472911443,94953.7360919438,286928
"109",25,37,"大阪","福岡","JAC",9958.43673673623,10950,297.474574598981,710,0.00516074255099954,0.0123090513913455,15761.3928605524,37593
