"","X.1","rk","i","j","X207ゾーンi","X207ゾーンj","X47ゾーンi","X47ゾーンj","X207ゾーン名i","X207ゾーン名j","最寄りi","最寄りj","X","x_ij.k","ODij","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","prob","y","utility","sumexputility","Probability"
"2328",5345,5345,50,27,401,155,37,20,"福岡","魚沼","博多","浦佐","博多駅浦佐駅",1,2,387,31320,1,306,1.753659,1,0,0.5,0,1.42070729708404,25.9009312368556,0.159841652436996
"2329",5346,5346,50,27,401,155,37,20,"福岡","魚沼","福岡","新潟","福岡駅新潟駅",1,2,95,41100,1,40,4.031698,0,1,0.5,0,-3.28189207029456,25.9009312368556,0.00145003005751382
"2330",5347,5347,50,28,401,201,37,18,"福岡","長野","博多","長野","博多駅長野駅",6,11,412,30680,1,256,1.753659,1,0,0.545454545454545,0.182321556793954,0.727788841865086,515.65911140074,0.0040152443727986
"2331",5348,5348,50,28,401,201,37,18,"福岡","長野","福岡","羽田","福岡駅羽田駅",5,11,106.666666666667,33016.6666666667,69,710,4.031698,0,2.33333333333333,0.454545454545455,-0.182321556793955,-2.57740778334456,515.65911140074,0.000147327332696385
"2332",5349,5349,50,29,401,203,37,24,"福岡","上田","博多","上田","博多駅上田駅",4,12,400,30680,1,280,1.753659,1,0,0.333333333333333,-0.693147180559946,1.03186558001961,1555.71745743075,0.00180385989189848
"2333",5351,5351,50,30,401,211,37,24,"福岡","岐阜","博多","岐阜羽島","博多駅岐阜羽島駅",34,41,204,21600,1,672,1.753659,1,0,0.829268292682927,1.58045037556085,5.15535655847322,1555.71745743075,0.111432578606308
"2334",5353,5353,50,31,401,221,37,18,"福岡","中部","博多","静岡","博多駅静岡駅",17,40,259,24620,1,562,1.753659,1,0,0.425,-0.302280871872934,4.04208441048219,515.65911140074,0.110431318880065
"2335",5354,5354,50,31,401,221,37,18,"福岡","中部","福岡","羽田","福岡駅羽田駅",23,40,106.666666666667,33016.6666666667,69,710,4.031698,0,2.33333333333333,0.575,0.302280871872933,-2.57740778334456,515.65911140074,0.000147327332696385
"2336",5355,5355,50,32,401,222,37,24,"福岡","西部","博多","浜松","博多駅浜松駅",22,34,233,23320,1,614,1.753659,1,0,0.647058823529412,0.606135803570316,4.58020980260429,1555.71745743075,0.0626944530713785
"2337",5357,5357,50,33,401,223,37,18,"福岡","東部","博多","三島","博多駅三島駅",46,63,322,25920,1,436,1.753659,1,0,0.73015873015873,0.995428052432879,2.56638907571698,515.65911140074,0.0252467754938937
"2338",5358,5358,50,33,401,223,37,18,"福岡","東部","福岡","羽田","福岡駅羽田駅",17,63,106.666666666667,33016.6666666667,69,710,4.031698,0,2.33333333333333,0.26984126984127,-0.995428052432879,-2.57740778334456,515.65911140074,0.000147327332696385
"2339",5359,5359,50,34,401,231,37,24,"福岡","名古屋","博多","名古屋","博多駅名古屋駅",146,233,201,22240,1,678,1.753659,1,0,0.626609442060086,0.517698503053753,5.29080099374221,1555.71745743075,0.127595380477657
"2340",5361,5361,50,35,401,232,37,24,"福岡","東三河","博多","豊橋","博多駅豊橋駅",9,14,247,23320,1,586,1.753659,1,0,0.642857142857143,0.587786664902119,4.22545360809068,1555.71745743075,0.0439704044492614
"2341",5363,5363,50,36,401,233,37,24,"福岡","豊田","博多","三河安城","博多駅三河安城駅",91,154,228,22240,1,624,1.753659,1,0,0.590909090909091,0.367724780125317,4.60662833289453,1555.71745743075,0.0643728207674318
"2342",5365,5365,50,37,401,252,37,25,"福岡","東北部","博多","米原","博多駅米原駅",10,10,185,20960,1,710,1.753659,1,0,0.999,6.90675477864855,5.57738614315419,6427.80091796663,0.0411306533381902
"2343",5366,5366,50,37,401,252,37,25,"福岡","東北部","福岡","関西国際","福岡駅関西国際駅",0,10,68.75,21900,20,473.75,4.031698,0,2.5,0.001,-6.90675477864855,-2.48856797673573,6427.80091796663,1.29171363095596e-05
"2344",5367,5367,50,38,401,261,37,25,"福岡","京都","博多","京都","博多駅京都駅",190,209,165,19660,1,750,1.753659,1,0,0.909090909090909,2.30258509299405,5.96347316619903,6427.80091796663,0.0605119393304942
"2345",5368,5368,50,38,401,261,37,25,"福岡","京都","福岡","関西国際","福岡駅関西国際駅",19,209,68.75,21900,20,473.75,4.031698,0,2.5,0.0909090909090909,-2.30258509299405,-2.48856797673573,6427.80091796663,1.29171363095596e-05
"2346",5369,5369,50,39,401,271,37,25,"福岡","大阪","博多","新大阪","博多駅新大阪駅",422,516,150,19220,1,780,1.753659,1,0,0.817829457364341,1.50171053176601,6.30271422901506,6427.80091796663,0.0849516059584654
"2347",5370,5370,50,39,401,271,37,25,"福岡","大阪","福岡","関西国際","福岡駅関西国際駅",94,516,68.75,21900,20,473.75,4.031698,0,2.5,0.182170542635659,-1.50171053176601,-2.48856797673573,6427.80091796663,1.29171363095596e-05
"2348",5371,5371,50,40,401,281,37,25,"福岡","神戸","博多","新神戸","博多駅新神戸駅",173,183,137,18580,1,806,1.753659,1,0,0.945355191256831,2.85070650150373,6.57270544461877,6427.80091796663,0.111282606283481
"2349",5372,5372,50,40,401,281,37,25,"福岡","神戸","福岡","関西国際","福岡駅関西国際駅",10,183,68.75,21900,20,473.75,4.031698,0,2.5,0.0546448087431694,-2.85070650150373,-2.48856797673573,6427.80091796663,1.29171363095596e-05
"2350",5373,5373,50,41,401,283,37,25,"福岡","播磨","博多","姫路","博多駅姫路駅",53,55,125,16840,1,830,1.753659,1,0,0.963636363636364,3.27714473299218,6.71521978235014,6427.80091796663,0.128327720207951
"2351",5374,5374,50,41,401,283,37,25,"福岡","播磨","福岡","関西国際","福岡駅関西国際駅",2,55,68.75,21900,20,473.75,4.031698,0,2.5,0.0363636363636364,-3.27714473299218,-2.48856797673573,6427.80091796663,1.29171363095596e-05
"2352",5375,5375,50,42,401,331,37,30,"福岡","県南","博多","岡山","博多駅岡山駅",330,330,105,14680,1,870,1.753659,1,0,0.999,6.90675477864855,7.02145412472606,2565.21014254983,0.436773049445227
"2353",5377,5377,50,43,401,341,37,31,"福岡","広島","博多","広島","博多駅広島駅",479,479,64,10160,1,952,1.753659,1,0,0.999,6.90675477864855,7.6406921468042,7645.05986592343,0.272225965445681
"2354",5379,5379,50,44,401,342,37,31,"福岡","備後","博多","福山","博多駅福山駅",74,74,92,12960,1,896,1.753659,1,0,0.999,6.90675477864855,7.19116522972229,7645.05986592343,0.173661075828838
"2355",5381,5381,50,45,401,351,37,32,"福岡","山口","博多","新山口","博多駅新山口駅",94,94,36,5180,1,1008,1.753659,1,0,0.999,6.90675477864855,7.88780180358583,25333.509669467,0.105180065547543
"2356",5383,5383,50,46,401,352,37,32,"福岡","下関","博多","新下関","博多駅新下関駅",141,141,28,2980,1,1024,1.753659,1,0,0.999,6.90675477864855,7.88624532963658,25333.509669467,0.105016482854662
"2357",5385,5385,50,47,401,353,37,32,"福岡","宇部","博多","厚狭","博多駅厚狭駅",56,56,39,3880,1,1002,1.753659,1,0,0.999,6.90675477864855,7.69107507850117,25333.509669467,0.0863964914070118
"2358",5387,5387,50,48,401,354,37,32,"福岡","岩国","博多","新岩国","博多駅新岩国駅",22,22,89,8000,1,902,1.753659,1,0,0.999,6.90675477864855,6.80663872110066,25333.509669467,0.0356771600263481
"2359",5389,5389,50,49,401,355,37,32,"福岡","徳山","博多","徳山","博多駅徳山駅",72,72,44,6700,1,992,1.753659,1,0,0.999,6.90675477864855,7.82621894863408,25333.509669467,0.0988981899264685
"2360",5395,5395,50,52,401,432,37,41,"福岡","八代・芦北","博多","新八代","博多駅新八代駅",127,127,100,5180,1,880,1.753659,1,0,0.999,6.90675477864855,6.26605920009504,954.730519384866,0.551358568523183
"2361",5397,5397,50,53,401,461,37,44,"福岡","鹿児島","博多","鹿児島中央","博多駅鹿児島中央駅",576,593,145,10160,1,790,1.753659,1,0,0.971332209106239,3.52289431663967,5.58817416426117,1053.06058806875,0.253781432406631
"2362",5398,5398,50,53,401,461,37,44,"福岡","鹿児島","福岡","鹿児島","福岡駅鹿児島駅",17,593,45,18600,6,620,4.031698,0,1,0.0286677908937605,-3.52289431663967,-3.48970333766427,1053.06058806875,2.8972617833369e-05
"2363",5399,5399,50,54,401,462,37,44,"福岡","川北薩・串木野","博多","川内","博多駅川内駅",119,120,133,8860,1,814,1.753659,1,0,0.991666666666667,4.77912349311153,5.77154336186966,1053.06058806875,0.304856932213087
"2364",5400,5400,50,54,401,462,37,44,"福岡","川北薩・串木野","福岡","鹿児島","福岡駅鹿児島駅",1,120,45,18600,6,620,4.031698,0,1,0.00833333333333333,-4.77912349311153,-3.48970333766427,1053.06058806875,2.8972617833369e-05
"2365",5401,5401,51,1,402,22,37,10,"北九州","南部","小倉","八戸","小倉駅八戸駅",289,293,494,36280,1,92,1.31846,1,0,0.986348122866894,4.28013232699254,-0.820784457410088,0.7533865681996,0.584144061875456
"2366",5403,5403,51,2,402,31,37,11,"北九州","盛岡","小倉","盛岡","小倉駅盛岡駅",337,337,458,35000,1,164,1.31846,1,0,0.999,6.90675477864855,-0.0274047444072316,6.84768341737352,0.142087082509301
"2367",5405,5405,51,3,402,32,37,11,"北九州","北上中部","小倉","新花巻","小倉駅新花巻駅",80,80,458,34340,1,164,1.31846,1,0,0.999,6.90675477864855,-0.0886870342229145,6.84768341737352,0.133641098450406
"2368",5407,5407,51,4,402,33,37,11,"北九州","両磐","小倉","一ノ関","小倉駅一ノ関駅",69,69,420,33040,1,240,1.31846,1,0,0.999,6.90675477864855,0.753515096053706,6.84768341737352,0.310244273805804
"2369",5409,5409,51,5,402,41,37,12,"北九州","仙台","小倉","仙台","小倉駅仙台駅",60,60,384,31960,1,312,1.31846,1,0,0.999,6.90675477864855,1.5654651999098,29.0877088665467,0.164499045813091
"2370",5410,5410,51,5,402,41,37,12,"北九州","仙台","福岡","仙台","福岡駅仙台駅",0,60,105,43500,5,330,15.290981,0,2,0.001,-6.90675477864855,-1.2432557817074,29.0877088665467,0.00991633887388659
"2371",5411,5411,51,6,402,43,37,12,"北九州","古川","小倉","くりこま高原","小倉駅くりこま高原駅",11,11,408,33040,1,264,1.31846,1,0,0.999,6.90675477864855,1.05759183420823,29.0877088665467,0.0989912442158018
"2372",5412,5412,51,6,402,43,37,12,"北九州","古川","福岡","仙台","福岡駅仙台駅",0,11,105,43500,5,330,15.290981,0,2,0.001,-6.90675477864855,-1.2432557817074,29.0877088665467,0.00991633887388659
"2373",5413,5413,51,7,402,51,37,13,"北九州","秋田臨海","小倉","秋田","小倉駅秋田駅",28,28,511,36720,1,58,1.31846,1,0,0.999,6.90675477864855,-1.21070497658521,0.501633847059135,0.594033144215658
"2374",5415,5415,51,8,402,61,37,15,"北九州","山形","小倉","山形","小倉駅山形駅",2,2,445,31960,1,190,1.31846,1,0,0.999,6.90675477864855,0.0197417809576379,1.74603835798346,0.584144061875455
"2375",5417,5417,51,9,402,63,37,12,"北九州","米沢","小倉","米沢","小倉駅米沢駅",265,265,411,31320,1,258,1.31846,1,0,0.999,6.90675477864855,0.821867288331763,29.0877088665467,0.0782029099176622
"2376",5418,5418,51,9,402,63,37,12,"北九州","米沢","福岡","仙台","福岡駅仙台駅",0,265,105,43500,5,330,15.290981,0,2,0.001,-6.90675477864855,-1.2432557817074,29.0877088665467,0.00991633887388659
"2377",5421,5421,51,11,402,71,37,12,"北九州","福島","小倉","福島","小倉駅福島駅",0,2,376,30680,1,328,0.629676,1,0,0.001,-6.90675477864855,1.6640728321987,29.0877088665467,0.181546605789058
"2378",5422,5422,51,11,402,71,37,12,"北九州","福島","福岡","仙台","福岡駅仙台駅",2,2,105,43500,5,330,51.097055,0,2,0.999,6.90675477864855,-2.00952295726283,29.0877088665467,0.00460856538602809
"2379",5423,5423,51,12,402,73,37,17,"北九州","郡山","小倉","郡山","小倉駅郡山駅",0,3,361,30020,1,358,0.629676,1,0,0.001,-6.90675477864855,1.98288646507618,16.5682290273712,0.438410110036839
"2380",5427,5427,51,14,402,91,37,18,"北九州","宇都宮","小倉","宇都宮","小倉駅宇都宮駅",8,12,334,28300,1,412,0.629676,1,0,0.666666666666667,0.693147180559945,2.50735376458602,515.65911140074,0.0237994657565934
"2381",5428,5428,51,14,402,91,37,18,"北九州","宇都宮","福岡","羽田","福岡駅羽田駅",4,12,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.333333333333333,-0.693147180559946,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2382",5429,5429,51,15,402,93,37,18,"北九州","栃木・小山","小倉","小山","小倉駅小山駅",7,7,325,27640,1,430,0.629676,1,0,0.999,6.90675477864855,2.67412902838623,515.65911140074,0.0281188001474845
"2383",5430,5430,51,15,402,93,37,18,"北九州","栃木・小山","福岡","羽田","福岡駅羽田駅",0,7,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.001,-6.90675477864855,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2384",5431,5431,51,16,402,95,37,18,"北九州","那須","小倉","那須塩原","小倉駅那須塩原駅",1,2,353,28940,1,374,0.629676,1,0,0.5,0,2.08532417990505,515.65911140074,0.0156056581207305
"2385",5432,5432,51,16,402,95,37,18,"北九州","那須","福岡","羽田","福岡駅羽田駅",1,2,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.5,0,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2386",5433,5433,51,17,402,101,37,18,"北九州","前橋・高崎","小倉","高崎","小倉駅高崎駅",8,12,332,28300,1,416,0.629676,1,0,0.666666666666667,0.693147180559945,2.55803322094511,515.65911140074,0.0250366960234976
"2387",5434,5434,51,17,402,101,37,18,"北九州","前橋・高崎","福岡","羽田","福岡駅羽田駅",4,12,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.333333333333333,-0.693147180559946,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2388",5435,5435,51,18,402,104,37,18,"北九州","沼田・利根","小倉","上毛高原","小倉駅上毛高原駅",0,1,357,28940,1,366,0.629676,1,0,0.001,-6.90675477864855,1.98396526718688,515.65911140074,0.0141014077922824
"2389",5436,5436,51,18,402,104,37,18,"北九州","沼田・利根","福岡","羽田","福岡駅羽田駅",1,1,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.999,6.90675477864855,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2390",5437,5437,51,19,402,111,37,18,"北九州","浦和","小倉","大宮","小倉駅大宮駅",11,34,309,27000,1,462,0.629676,1,0,0.323529411764706,-0.737598943130779,3.02013942852857,515.65911140074,0.0397435990190466
"2391",5438,5438,51,19,402,111,37,18,"北九州","浦和","福岡","羽田","福岡駅羽田駅",23,34,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.676470588235294,0.737598943130779,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2392",5439,5439,51,20,402,113,37,18,"北九州","児玉・大里","小倉","熊谷","小倉駅熊谷駅",6,7,322,27640,1,436,0.629676,1,0,0.857142857142857,1.79175946922805,2.75014821292486,515.65911140074,0.0303397150371961
"2393",5440,5440,51,20,402,113,37,18,"北九州","児玉・大里","福岡","羽田","福岡駅羽田駅",1,7,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.142857142857143,-1.79175946922806,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2394",5441,5441,51,21,402,131,37,18,"北九州","23区","小倉","東京","小倉駅東京駅",128,433,283,26360,1,514,0.629676,1,0,0.295612009237875,-0.868281512687795,3.61954711046635,515.65911140074,0.072374677440593
"2395",5442,5442,51,21,402,131,37,18,"北九州","23区","福岡","羽田","福岡駅羽田駅",305,433,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.704387990762125,0.868281512687794,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2396",5443,5443,51,22,402,141,37,18,"北九州","横浜","小倉","新横浜","小倉駅新横浜駅",46,96,264,25920,1,552,0.629676,1,0,0.479166666666667,-0.0833816089390509,4.06014708600056,515.65911140074,0.112444127590713
"2397",5444,5444,51,22,402,141,37,18,"北九州","横浜","福岡","羽田","福岡駅羽田駅",50,96,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.520833333333333,0.0833816089390512,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2398",5445,5445,51,23,402,144,37,18,"北九州","小田原","小倉","小田原","小倉駅小田原駅",3,6,327,25280,1,426,0.629676,1,0,0.5,0,2.40431895995895,515.65911140074,0.0214693927662602
"2399",5446,5446,51,23,402,144,37,18,"北九州","小田原","福岡","羽田","福岡駅羽田駅",3,6,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.5,0,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2400",5447,5447,51,24,402,151,37,20,"北九州","新潟","小倉","新潟","小倉駅新潟駅",0,3,403,31960,1,274,0.629676,1,0,0.001,-6.90675477864855,1.09875067281174,25.9009312368556,0.115841980881678
"2401",5448,5448,51,24,402,151,37,20,"北九州","新潟","福岡","新潟","福岡駅新潟駅",3,3,95,41100,1,40,51.097055,0,1,0.999,6.90675477864855,-4.28911330809064,25.9009312368556,0.000529598052188149
"2402",5449,5449,51,25,402,152,37,20,"北九州","長岡","小倉","長岡","小倉駅長岡駅",0,1,380,30680,1,320,0.629676,1,0,0.001,-6.90675477864855,1.56271391948053,25.9009312368556,0.184230976108981
"2403",5450,5450,51,25,402,152,37,20,"北九州","長岡","福岡","新潟","福岡駅新潟駅",1,1,95,41100,1,40,51.097055,0,1,0.999,6.90675477864855,-4.28911330809064,25.9009312368556,0.000529598052188149
"2404",5453,5453,51,27,402,155,37,20,"北九州","魚沼","小倉","浦佐","小倉駅浦佐駅",1,1,370,30020,1,340,0.629676,1,0,0.999,6.90675477864855,1.75482891146029,25.9009312368556,0.223252912881357
"2405",5454,5454,51,27,402,155,37,20,"北九州","魚沼","福岡","新潟","福岡駅新潟駅",0,1,95,41100,1,40,51.097055,0,1,0.001,-6.90675477864855,-4.28911330809064,25.9009312368556,0.000529598052188149
"2406",5455,5455,51,28,402,201,37,18,"北九州","長野","小倉","長野","小倉駅長野駅",6,7,395,30020,1,290,0.629676,1,0,0.857142857142857,1.79175946922805,1.12133570697169,515.65911140074,0.00595151063524123
"2407",5456,5456,51,28,402,201,37,18,"北九州","長野","福岡","羽田","福岡駅羽田駅",1,7,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.142857142857143,-1.79175946922806,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2408",5457,5457,51,29,402,203,37,24,"北九州","上田","小倉","上田","小倉駅上田駅",0,1,383,29600,1,314,0.629676,1,0,0.001,-6.90675477864855,1.38641462433442,1555.71745743075,0.00257147020024607
"2409",5459,5459,51,30,402,211,37,24,"北九州","岐阜","小倉","岐阜羽島","小倉駅岐阜羽島駅",10,11,187,20300,1,706,0.629676,1,0,0.909090909090909,2.30258509299405,5.48947817284947,1555.71745743075,0.155639330452649
"2410",5461,5461,51,31,402,221,37,18,"北九州","中部","小倉","静岡","小倉駅静岡駅",12,15,242,23980,1,596,0.629676,1,0,0.8,1.38629436111989,4.43748831467413,515.65911140074,0.163988726287446
"2411",5462,5462,51,31,402,221,37,18,"北九州","中部","福岡","羽田","福岡駅羽田駅",3,15,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.2,-1.38629436111989,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2412",5463,5463,51,32,402,222,37,24,"北九州","西部","小倉","浜松","小倉駅浜松駅",13,14,216,22680,1,648,0.629676,1,0,0.928571428571429,2.56494935746154,4.97561370679622,1555.71745743075,0.0931002509861305
"2413",5465,5465,51,33,402,223,37,18,"北九州","東部","小倉","三島","小倉駅三島駅",22,26,305,24620,1,470,0.629676,1,0,0.846153846153846,1.70474809223843,2.90051069009324,515.65911140074,0.0352624993794727
"2414",5466,5466,51,33,402,223,37,18,"北九州","東部","福岡","羽田","福岡駅羽田駅",4,26,106.666666666667,33016.6666666667,69,710,51.097055,0,2.33333333333333,0.153846153846154,-1.70474809223843,-3.58462902114063,515.65911140074,5.38087248783375e-05
"2415",5467,5467,51,34,402,231,37,24,"北九州","名古屋","小倉","名古屋","小倉駅名古屋駅",95,100,184,20960,1,712,0.629676,1,0,0.95,2.94443897916644,5.62677964720378,1555.71745743075,0.178545383921406
"2416",5469,5469,51,35,402,232,37,24,"北九州","東三河","小倉","豊橋","小倉駅豊橋駅",18,19,230,22240,1,620,0.629676,1,0,0.947368421052632,2.89037175789616,4.58000265240549,1555.71745743075,0.0626814672480154
"2417",5471,5471,51,36,402,233,37,24,"北九州","豊田","小倉","三河安城","小倉駅三河安城駅",58,64,211,21600,1,658,0.629676,1,0,0.90625,2.26868354131836,5.00203223708646,1555.71745743075,0.095592599927618
"2418",5473,5473,51,37,402,252,37,25,"北九州","東北部","小倉","米原","小倉駅米原駅",4,4,168,19660,1,744,0.629676,1,0,0.999,6.90675477864855,5.91150775753044,6427.80091796663,0.0574477179537652
"2419",5474,5474,51,37,402,252,37,25,"北九州","東北部","福岡","関西国際","福岡駅関西国際駅",0,4,68.75,21900,20,473.75,51.097055,0,2.5,0.001,-6.90675477864855,-3.49578921453181,6427.80091796663,4.71775753470987e-06
"2420",5475,5475,51,38,402,261,37,25,"北九州","京都","小倉","京都","小倉駅京都駅",64,66,148,18580,1,784,0.629676,1,0,0.96969696969697,3.46573590279973,6.31802221051384,6427.80091796663,0.086262048092714
"2421",5476,5476,51,38,402,261,37,25,"北九州","京都","福岡","関西国際","福岡駅関西国際駅",2,66,68.75,21900,20,473.75,51.097055,0,2.5,0.0303030303030303,-3.46573590279973,-3.49578921453181,6427.80091796663,4.71775753470987e-06
"2422",5477,5477,51,39,402,271,37,25,"北九州","大阪","小倉","新大阪","小倉駅新大阪駅",183,185,133,17500,1,814,0.629676,1,0,0.989189189189189,4.51633897228148,6.59783802259952,6427.80091796663,0.114114866989609
"2423",5478,5478,51,39,402,271,37,25,"北九州","大阪","福岡","関西国際","福岡駅関西国際駅",2,185,68.75,21900,20,473.75,51.097055,0,2.5,0.0108108108108108,-4.51633897228148,-3.49578921453181,6427.80091796663,4.71775753470987e-06
"2424",5479,5479,51,40,402,281,37,25,"北九州","神戸","小倉","新神戸","小倉駅新神戸駅",63,63,120,16420,1,840,0.629676,1,0,0.999,6.90675477864855,6.82697437832611,6427.80091796663,0.143500985389192
"2425",5480,5480,51,40,402,281,37,25,"北九州","神戸","福岡","関西国際","福岡駅関西国際駅",0,63,68.75,21900,20,473.75,51.097055,0,2.5,0.001,-6.90675477864855,-3.49578921453181,6427.80091796663,4.71775753470987e-06
"2426",5481,5481,51,41,402,283,37,25,"北九州","播磨","小倉","姫路","小倉駅姫路駅",24,24,108,15120,1,864,0.629676,1,0,0.999,6.90675477864855,7.01034357593459,6427.80091796663,0.172381681986917
"2427",5482,5482,51,41,402,283,37,25,"北九州","播磨","福岡","関西国際","福岡駅関西国際駅",0,24,68.75,21900,20,473.75,51.097055,0,2.5,0.001,-6.90675477864855,-3.49578921453181,6427.80091796663,4.71775753470987e-06
"2428",5483,5483,51,42,402,331,37,30,"北九州","県南","小倉","岡山","小倉駅岡山駅",40,40,88,12520,1,904,0.629676,1,0,0.999,6.90675477864855,7.27572305843339,2565.21014254983,0.563226950554773
"2429",5485,5485,51,43,402,341,37,31,"北九州","広島","小倉","広島","小倉駅広島駅",167,167,47,7340,1,986,0.629676,1,0,0.999,6.90675477864855,7.83367879069586,7645.05986592343,0.330173779571976
"2430",5487,5487,51,44,402,342,37,31,"北九州","備後","小倉","福山","小倉駅福山駅",19,19,75,10800,1,930,0.629676,1,0,0.999,6.90675477864855,7.44543416342962,7645.05986592343,0.223939179153505
"2431",5489,5489,51,45,402,351,37,32,"北九州","山口","小倉","新山口","小倉駅新山口駅",36,36,19,2980,1,1042,0.629676,1,0,0.999,6.90675477864855,8.13835665912252,25333.509669467,0.135128833676609
"2432",5491,5491,51,46,402,352,37,32,"北九州","下関","小倉","新下関","小倉駅新下関駅",32,32,9,640,1,1062,0.629676,1,0,0.999,6.90675477864855,8.17448036793509,25333.509669467,0.140099425921991
"2433",5493,5493,51,47,402,353,37,32,"北九州","宇部","小倉","厚狭","小倉駅厚狭駅",17,17,20,1680,1,1040,0.629676,1,0,0.999,6.90675477864855,7.99230939039694,25333.509669467,0.1167671029814
"2434",5495,5495,51,48,402,354,37,32,"北九州","岩国","小倉","新岩国","小倉駅新岩国駅",7,7,70,6040,1,940,0.629676,1,0,0.999,6.90675477864855,7.13015750202031,25333.509669467,0.0493051969248182
"2435",5497,5497,51,49,402,355,37,32,"北九州","徳山","小倉","徳山","小倉駅徳山駅",27,27,27,4540,1,1026,0.629676,1,0,0.999,6.90675477864855,8.08048788234142,25333.509669467,0.127531050733149
"2436",5503,5503,51,52,402,432,37,41,"北九州","八代・芦北","小倉","新八代","小倉駅新八代駅",13,13,117,7340,1,846,0.629676,1,0,0.999,6.90675477864855,6.0598978181278,954.730519384866,0.448641431476817
"2437",5505,5505,51,53,402,461,37,44,"北九州","鹿児島","小倉","鹿児島中央","小倉駅鹿児島中央駅",61,62,162,11880,1,756,0.629676,1,0,0.983870967741935,4.11087386417331,5.34115792241681,1053.06058806875,0.198235784374598
"2438",5506,5506,51,53,402,461,37,44,"北九州","鹿児島","福岡","鹿児島","福岡駅鹿児島駅",1,62,45,18600,6,620,51.097055,0,1,0.0161290322580645,-4.11087386417331,-4.49692457546035,1053.06058806875,1.05817406279509e-05
"2439",5507,5507,51,54,402,462,37,44,"北九州","川北薩・串木野","小倉","川内","小倉駅川内駅",13,13,150,10800,1,780,0.629676,1,0,0.999,6.90675477864855,5.54495454996385,1053.06058806875,0.243046742288761
"2440",5508,5508,51,54,402,462,37,44,"北九州","川北薩・串木野","福岡","鹿児島","福岡駅鹿児島駅",0,13,45,18600,6,620,51.097055,0,1,0.001,-6.90675477864855,-4.49692457546035,1053.06058806875,1.05817406279509e-05
"2441",5515,5515,52,4,432,33,41,11,"八代・芦北","両磐","新八代","一ノ関","新八代駅一ノ関駅",14,14,537,36720,1,6,1.31846,1,0,0.999,6.90675477864855,-1.86953790925335,0.154194897390479,1
"2442",5517,5517,52,5,432,41,41,12,"八代・芦北","仙台","新八代","仙台","新八代駅仙台駅",8,8,501,35000,1,78,1.31846,1,0,0.999,6.90675477864855,-1.11701305612761,0.482544733988326,0.678187550216805
"2443",5525,5525,52,9,432,63,41,12,"八代・芦北","米沢","新八代","米沢","新八代駅米沢駅",3,3,528,34340,1,24,1.31846,1,0,0.999,6.90675477864855,-1.86246800679096,0.482544733988326,0.321812449783195
"2444",5545,5545,52,19,432,111,41,18,"八代・芦北","浦和","新八代","大宮","新八代駅大宮駅",0,3,426,30020,1,228,2.732122,1,0,0.001,-6.90675477864855,0.290810779535834,16.7104560896271,0.0800403931698894
"2445",5546,5546,52,19,432,111,41,18,"八代・芦北","浦和","熊本","羽田","熊本駅羽田駅",3,3,110,33966.6666666667,16,480,43.479446,0,3,0.999,6.90675477864855,-0.924140517261645,16.7104560896271,0.0237499428716494
"2446",5549,5549,52,21,432,131,41,18,"八代・芦北","23区","新八代","東京","新八代駅東京駅",6,33,400,30020,1,280,2.732122,1,0,0.181818181818182,-1.50407739677627,0.949643712203965,16.7104560896271,0.154680910727591
"2447",5550,5550,52,21,432,131,41,18,"八代・芦北","23区","熊本","羽田","熊本駅羽田駅",27,33,110,33966.6666666667,16,480,43.479446,0,3,0.818181818181818,1.50407739677627,-0.924140517261645,16.7104560896271,0.0237499428716494
