"","prob","out.share","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","distance"
"1990",NA,NA,0,NA,NA,NA,96.89224417,0,NA,NA
"1991",0.653374233128834,0.346625766871166,95,10800,1,890,7.508481667,1,0,303.6
"1992",0,0.346625766871166,0,NA,NA,NA,48.99465417,0,NA,0.001
"1993",0.53448275862069,0.46551724137931,72,8860,1,936,5.69314,1,0,240.3
"1994",0,0.46551724137931,0,NA,NA,NA,95.72913759,0,NA,0.001
"1995",0.7,0.3,83,9500,1,914,7.156407,1,0,263.5
"1996",0,0.3,0,NA,NA,NA,74.767687,0,NA,0.001
"1997",0.333333333333333,0.666666666666667,62,6700,1,956,20.836334,1,0,198.6
"1998",0,0.666666666666667,0,NA,NA,NA,134.10958,0,NA,0.001
"1999",0.545212765957447,0.454787234042553,78,6700,1,924,6.482225,1,0,192.1
"2000",0,0.454787234042553,0,NA,NA,NA,225.111576,0,NA,0.001
"2001",0.356589147286822,0.643410852713178,66,5180,1,948,5.935601,1,0,158.9
"2002",0,0.643410852713178,0,NA,NA,NA,252.132456,0,NA,0.001
"2003",0.395348837209302,0.604651162790698,206,14040,1,668,19.622867,1,0,426.6
"2004",0,0.604651162790698,0,NA,NA,NA,99.687281,0,NA,0.001
"2005",0.463054187192118,0.536945812807882,94,7340,1,892,6.776139,1,0,210.5
"2006",0,0.536945812807882,0,NA,NA,NA,156.4772703,0,NA,0.001
"2007",0.5,0.5,120,10160,1,840,7.177643167,1,0,287.4
"2008",0,0.5,0,NA,NA,NA,108.831672,0,NA,0.001
"2009",0.288793103448276,0.711206896551724,88,5180,1,904,10.9351315,1,0,151
"2010",0,0.711206896551724,0,NA,NA,NA,119.11501533,0,NA,0.001
"2011",0.911290322580645,0.0887096774193549,125,12960,1,830,8.343057333,1,0,396.3
"2012",0,0.0887096774193549,0,NA,NA,NA,68.259652,0,NA,0.001
"2013",0.580645161290323,0.419354838709677,163,11240,1,754,6.897460667,1,0,323.9
"2014",0,0.419354838709677,0,NA,NA,NA,87.39806422,0,NA,0.001
"2015",0.546875,0.453125,182,12520,1,716,15.710561,1,0,366.6
"2016",0,0.453125,0,NA,NA,NA,71.813909,0,NA,0.001
"2017",0.736842105263158,0.263157894736842,225,15120,1,630,10.834555,1,0,476.2
"2018",0,0.263157894736842,72.6111111085,11550,21900,870,167.082748,0,2.71428571428571,0.001
"2019",0.84765625,0.125,161,17500,1,758,7.918328,1,0,543.9
"2020",0.02734375,0.125,72.6111111085,11550,21900,870,115.323001,0,2.71428571428571,0.02734375
"2021",0.82051282051282,0.0732600732600733,176,18580,1,728,6.507318,1,0,582.9
"2022",0.106227106227106,0.0732600732600733,72.6111111085,11550,21900,870,72.758064,0,2.71428571428571,0.106227106227106
"2023",0.549180327868853,0.327868852459016,189,19220,1,702,7.128604,1,0,619.8
"2024",0.122950819672131,0.327868852459016,72.6111111085,11550,21900,870,65.124836,0,2.71428571428571,0.122950819672131
"2025",0.928571428571429,0.0178571428571428,206,19660,1,668,6.831444667,1,0,674.6
"2026",0.0535714285714286,0.0178571428571428,72.6111111085,11550,21900,870,101.66186867,0,2.71428571428571,0.0535714285714286
"2027",0.630434782608696,0.217391304347826,221,21600,1,638,6.591567167,1,0,763.2
"2028",0.152173913043478,0.217391304347826,80,15050,3285,635,56.56469367,0,2,0.152173913043478
"2029",0.578512396694215,0.214876033057851,262,23980,1,556,7.5070205,1,0,924.5
"2030",0.206611570247934,0.214876033057851,87.5,15400,5840,735,82.00409117,0,3,0.206611570247934
"2031",0.891891891891892,0.027027027027027,239,22240,1,602,5.969462167,1,0,821.5
"2032",0.0810810810810811,0.027027027027027,87.5,15400,5840,735,79.8810145,0,3,0.0810810810810811
"2033",0.44,0.48,290,25920,1,500,16.29779374,1,0,1057.3
"2034",0.08,0.48,100,17300,2920,655,71.49228848,0,2,0.08
"2035",0.428571428571429,0,433,26360,1,214,10.875903,1,0,1119
"2036",0.571428571428571,0,100,17300,2920,655,68.0538,0,2,0.571428571428571
"2037",0.125,0.125,422,26360,1,236,18.984594,1,0,1092.4
"2038",0.75,0.125,100,17300,2920,655,40.491468,0,2,0.75
"2039",0.714285714285714,0.142857142857143,372,24620,1,336,11.886858,1,0,965.9
"2040",0.142857142857143,0.142857142857143,100,17300,2920,655,127.825984,0,2,0.142857142857143
"2041",0.75,0,287,25280,1,506,12.692821,1,0,1013
"2042",0.25,0,100,17300,2920,655,92.532878,0,2,0.25
"2043",0.0470588235294118,0.347058823529412,326,28300,1,428,7.155856,1,0,1205.2
"2044",0.605882352941176,0.347058823529412,107.826086956522,16697.1014492754,25185,805,40.912273,0,2.33333333333333,0.605882352941176
"2045",0.314285714285714,0.0285714285714286,309,27000,1,462,6.146670333,1,0,1138
"2046",0.657142857142857,0.0285714285714286,107.826086956522,16697.1014492754,25185,805,82.009951,0,2.33333333333333,0.657142857142857
"2047",0,0,426,30020,1,228,7.898708667,1,0,1356.5
"2048",1,0,110,17325,5840,660,75.6619435,0,3,0.999
"2049",0.0705882352941176,0.352941176470588,471,32620,1,138,7.316761167,1,0,1494.1
"2050",0.576470588235294,0.352941176470588,110,18756.25,5840,630,62.08580017,0,3,0.576470588235294
"2051",0,0,459,31960,1,162,6.236171167,1,0,1448
"2052",1,0,110,18756.25,5840,630,72.08996517,0,3,0.999
"2053",1,0,199,19220,1,682,5.703905,1,0,636
"2054",0,0,80,14750,1095,585,97.943996,0,1,0.001
"2055",1,0,163,16840,1,754,2.234055,1,0,539.4
"2056",0,0,0,NA,NA,NA,106.637417,0,NA,0.001
"2057",0.8,0.2,163,16420,1,754,5.915609,1,0,504.1
"2058",0,0.2,0,NA,NA,NA,79.352539,0,NA,0.001
"2059",1,0,125,14680,1,830,2.093843,1,0,449.2
"2060",0,0,0,NA,NA,NA,129.393829,0,NA,0.001
"2061",0.391304347826087,0.608695652173913,89,11880,1,902,2.027822,1,0,355.9
"2062",0,0.608695652173913,60,9050,1460,270,90.711128,0,2,0.001
"2063",0,1,113,14040,1,854,5.77337,1,0,420.3
"2064",0,1,60,9050,1460,270,141.497862,0,2,0.001
"2065",0.75,0.25,216,19660,1,648,3.020896,1,0,666.7
"2066",0,0.25,70,12300,2555,660,90.749668,0,2,0.001
"2067",0.333333333333333,0.666666666666667,151,12520,1,778,2.02797,1,0,364
"2068",0,0.666666666666667,60,9100,365,80,92.789429,0,1,0.001
"2069",0,1,117,10800,1,846,2.464365,1,0,317
"2070",0,1,60,9050,1460,270,150.7126,0,2,0.001
"2071",0,1,199,14040,1,682,1.149357,1,0,425.5
"2072",0,1,60,9050,1460,270,163.926375,0,2,0.001
"2073",0.125,0.875,81,9500,1,918,2.690055833,1,0,276.9
"2074",0,0.875,60,9050,1460,270,127.4002585,0,2,0.001
"2075",0.233333333333333,0.766666666666667,66,8000,1,948,3.69764,1,0,230.8
"2076",0,0.766666666666667,0,NA,NA,NA,97.2884285,0,NA,0.001
"2077",0,1,73,6700,1,934,3.261341667,1,0,189.5
"2078",0,1,0,NA,NA,NA,98.9741135,0,NA,0.001
"2079",0.0263157894736842,0.973684210526316,39,3880,1,1002,2.858271667,1,0,113.6
"2080",0,0.973684210526316,0,NA,NA,NA,172.40848933,0,NA,0.001
"2081",0,1,30,2980,1,1020,10.150464259,1,0,84.7
"2082",0,1,0,NA,NA,NA,162.70281081,0,NA,0.001
"2083",0.0869565217391304,0.91304347826087,58,6040,1,964,7.616698,1,0,161.9
"2084",0,0.91304347826087,0,NA,NA,NA,223.486213,0,NA,0.001
"2085",1,0,10,1520,1,1060,9.585198,1,0,40.3
"2086",0,0,0,NA,NA,NA,189.136454,0,NA,0.001
"2087",0.00727272727272727,0.992727272727273,36,2980,1,1008,9.240029,1,0,86.9
"2088",0,0.992727272727273,0,NA,NA,NA,214.211818,0,NA,0.001
"2089",NA,NA,14,1160,1,1052,6.111559,1,0,34.4
"2090",NA,NA,0,NA,NA,NA,112.300722,0,NA,NA
"2091",NA,NA,0,NA,1,1080,1.418724,1,0,0
"2092",NA,NA,0,NA,NA,NA,150.840294,0,NA,NA
"2093",NA,NA,39,2280,1,1002,NA,1,0,64.7
"2094",NA,NA,0,NA,NA,NA,NA,0,NA,NA
"2095",NA,NA,58,3320,1,964,6.5717775,1,0,93.5
"2096",NA,NA,0,NA,NA,NA,95.603317,0,NA,NA
"2097",NA,NA,79,5180,1,922,1.97894,1,0,148.6
"2098",NA,NA,0,NA,NA,NA,135.43181617,0,NA,NA
"2099",0.419354838709677,0.580645161290323,81,9500,1,918,2.815646667,1,0,269.2
"2100",0,0.580645161290323,0,NA,NA,NA,87.53422617,0,NA,0.001
"2101",0.00961538461538462,0.990384615384615,58,7340,1,964,1.000305,1,0,205.9
"2102",0,0.990384615384615,0,NA,NA,NA,134.26870959,0,NA,0.001
"2103",0.25,0.75,69,8000,1,942,2.463572,1,0,229.1
"2104",0,0.75,0,NA,NA,NA,113.307259,0,NA,0.001
"2105",0.04,0.96,48,6040,1,984,16.143499,1,0,164.2
"2106",0,0.96,0,NA,NA,NA,172.649152,0,NA,0.001
"2107",0.145833333333333,0.854166666666667,73,5180,1,934,1.78939,1,0,157.7
"2108",0,0.854166666666667,0,NA,NA,NA,263.651148,0,NA,0.001
"2109",0.0643086816720257,0.935691318327974,61,4540,1,958,1.242766,1,0,124.5
"2110",0,0.935691318327974,0,NA,NA,NA,290.672028,0,NA,0.001
"2111",0.714285714285714,0.285714285714286,219,15120,1,642,14.930032,1,0,461
"2112",0,0.285714285714286,0,NA,NA,NA,138.226853,0,NA,0.001
"2113",0.5,0.5,107,8860,1,866,2.083304,1,0,244.9
"2114",0,0.5,0,NA,NA,NA,195.0168423,0,NA,0.001
"2115",0.533333333333333,0.466666666666667,133,11240,1,814,2.484808167,1,0,321.8
"2116",0,0.466666666666667,0,NA,NA,NA,147.371244,0,NA,0.001
"2117",0.413793103448276,0.586206896551724,101,6700,1,878,6.2422965,1,0,185.4
"2118",0,0.586206896551724,0,NA,NA,NA,157.65458733,0,NA,0.001
"2119",0.647058823529412,0.352941176470588,138,14040,1,804,3.650222333,1,0,430.7
"2120",0,0.352941176470588,0,NA,NA,NA,106.799224,0,NA,0.001
"2121",0,1,176,11880,1,728,2.204625667,1,0,358.3
"2122",0,1,0,NA,NA,NA,125.93763622,0,NA,0.001
"2123",0.416666666666667,0.583333333333333,195,13600,1,690,11.017726,1,0,401
"2124",0,0.583333333333333,0,NA,NA,NA,110.353481,0,NA,0.001
"2125",1,0,238,16420,1,604,6.14172,1,0,510.6
"2126",0,0,72.6111111085,11550,21900,870,205.62232,0,2.71428571428571,0.001
"2127",0.957446808510638,0.0425531914893617,174,17920,1,732,3.225493,1,0,578.3
"2128",0,0.0425531914893617,72.6111111085,11550,21900,870,153.862573,0,2.71428571428571,0.001
"2129",0.777777777777778,0.111111111111111,189,19220,1,702,1.814483,1,0,617.3
"2130",0.111111111111111,0.111111111111111,72.6111111085,11550,21900,870,111.297636,0,2.71428571428571,0.111111111111111
"2131",1,0,202,19660,1,676,2.435769,1,0,654.2
"2132",0,0,72.6111111085,11550,21900,870,103.664408,0,2.71428571428571,0.001
"2133",1,0,219,20300,1,642,2.138609667,1,0,709
"2134",0,0,72.6111111085,11550,21900,870,140.20144067,0,2.71428571428571,0.001
"2135",0.909090909090909,0,234,21600,1,612,1.898732167,1,0,797.6
"2136",0.0909090909090909,0,80,15050,3285,635,95.10426567,0,2,0.0909090909090909
"2137",0.714285714285714,0,275,23980,1,530,2.8141855,1,0,958.9
"2138",0.285714285714286,0,87.5,15400,5840,735,120.54366317,0,3,0.285714285714286
"2139",1,0,252,22680,1,576,1.276627167,1,0,855.9
"2140",0,0,87.5,15400,5840,735,118.4205865,0,3,0.001
"2141",1,0,303,26360,1,474,11.60495874,1,0,1091.7
"2142",0,0,100,17300,2920,655,110.03186048,0,2,0.001
"2143",NA,NA,446,27000,1,188,6.183068,1,0,1153.4
"2144",NA,NA,100,17300,2920,655,106.593372,0,2,NA
"2145",NA,NA,435,27000,1,210,14.291759,1,0,1126.8
"2146",NA,NA,100,17300,2920,655,79.03104,0,2,NA
"2147",NA,NA,385,25280,1,310,7.194023,1,0,1000.3
"2148",NA,NA,100,17300,2920,655,166.365556,0,2,NA
"2149",1,0,300,25920,1,480,7.999986,1,0,1047.4
"2150",0,0,100,17300,2920,655,131.07245,0,2,0.001
"2151",0.2,0,339,28300,1,402,2.463021,1,0,1239.6
"2152",0.8,0,107.826086956522,16697.1014492754,25185,805,79.451845,0,2.33333333333333,0.8
"2153",0.875,0,322,27640,1,436,1.453835333,1,0,1172.4
"2154",0.125,0,107.826086956522,16697.1014492754,25185,805,120.549523,0,2.33333333333333,0.125
"2155",NA,NA,439,30680,1,202,3.205873667,1,0,1390.9
"2156",NA,NA,110,17325,5840,660,114.2015155,0,3,NA
"2157",0,0,484,33040,1,112,2.623926167,1,0,1528.5
"2158",1,0,110,18756.25,5840,630,100.62537217,0,3,0.999
"2159",NA,NA,472,32620,1,136,1.543336167,1,0,1482.4
"2160",NA,NA,110,18756.25,5840,630,110.62953717,0,3,NA
"2161",0.879012345679012,0.0370370370370371,211,19220,1,658,6.519236,1,0,631.9
"2162",0.0839506172839506,0.0370370370370371,80,14750,1095,585,53.741119,0,1,0.0839506172839506
"2163",0.919075144508671,0.0809248554913294,175,16840,1,730,3.049386,1,0,535.3
"2164",0,0.0809248554913294,0,NA,NA,NA,62.43454,0,NA,0.001
"2165",0.906832298136646,0.093167701863354,175,15760,1,730,6.73094,1,0,500
"2166",0,0.093167701863354,0,NA,NA,NA,35.149662,0,NA,0.001
"2167",0.761904761904762,0.238095238095238,137,14680,1,806,2.909174,1,0,445.1
"2168",0,0.238095238095238,0,NA,NA,NA,85.190952,0,NA,0.001
"2169",0,0.996610169491525,101,11880,1,878,2.843153,1,0,351.8
"2170",0.00338983050847458,0.996610169491525,60,9050,1460,270,46.508251,0,2,0.00338983050847458
"2171",0.832298136645963,0.167701863354037,125,13600,1,830,6.588701,1,0,416.2
"2172",0,0.167701863354037,60,9050,1460,270,97.294985,0,2,0.001
"2173",0.494252873563218,0.112068965517241,228,19660,1,624,3.836227,1,0,662.6
"2174",0.39367816091954,0.112068965517241,70,12300,2555,660,46.546791,0,2,0.39367816091954
"2175",0.778864970645793,0.174168297455969,162,11880,1,756,2.843301,1,0,359.9
"2176",0.0469667318982387,0.174168297455969,60,9100,365,80,48.586552,0,1,0.0469667318982387
"2177",0.833333333333333,0.166666666666667,128,10800,1,824,3.279696,1,0,312.9
"2178",0,0.166666666666667,60,9050,1460,270,106.509723,0,2,0.001
"2179",0.931034482758621,0.0689655172413793,210,14040,1,660,2.295117,1,0,421.4
"2180",0,0.0689655172413793,60,9050,1460,270,104.779706,0,2,0.001
"2181",0.67047619047619,0.32952380952381,93,9500,1,894,3.835815833,1,0,272.8
"2182",0,0.32952380952381,60,9050,1460,270,68.2535895,0,2,0.001
"2183",0.712441314553991,0.287558685446009,78,8000,1,924,4.8434,1,0,226.7
"2184",0,0.287558685446009,0,NA,NA,NA,38.1417595,0,NA,0.001
"2185",0.753246753246753,0.246753246753247,85,6700,1,910,4.407101667,1,0,185.4
"2186",0,0.246753246753247,0,NA,NA,NA,39.8274445,0,NA,0.001
"2187",0,1,51,3880,1,978,4.004031667,1,0,109.5
"2188",0,1,0,NA,NA,NA,113.26182033,0,NA,0.001
"2189",0.273800157356412,0.726199842643588,42,2980,1,996,11.296224259,1,0,80.6
"2190",0,0.726199842643588,0,NA,NA,NA,103.55614181,0,NA,0.001
"2191",0.424006908462867,0.575993091537133,70,5180,1,940,8.762458,1,0,157.8
"2192",0,0.575993091537133,0,NA,NA,NA,164.339544,0,NA,0.001
"2193",0,1,49,3880,1,982,10.730958,1,0,105
"2194",0,1,0,NA,NA,NA,129.989785,0,NA,0.001
"2195",0.327586206896552,0.672413793103448,74,5180,1,932,10.385789,1,0,151.6
"2196",0,0.672413793103448,0,NA,NA,NA,155.065149,0,NA,0.001
"2197",NA,NA,26,1160,1,1028,7.257319,1,0,30.3
"2198",NA,NA,0,NA,NA,NA,53.154053,0,NA,NA
"2199",NA,NA,39,2280,1,1002,2.564484,1,0,64.7
"2200",NA,NA,0,NA,NA,NA,91.693625,0,NA,NA
"2201",NA,NA,0,NA,1,1080,NA,1,0,0
"2202",NA,NA,0,NA,NA,NA,NA,0,NA,NA
"2203",NA,NA,19,1000,1,1042,7.7175375,1,0,28.8
"2204",NA,NA,0,NA,NA,NA,36.456648,0,NA,NA
"2205",NA,NA,40,2980,1,1000,3.1247,1,0,83.9
"2206",NA,NA,0,NA,NA,NA,76.28514717,0,NA,NA
"2207",0,1,120,11240,1,840,3.961406667,1,0,333.9
"2208",0,1,0,NA,NA,NA,28.38755717,0,NA,0.001
"2209",0.733221476510067,0.266778523489933,97,9500,1,886,2.146065,1,0,270.6
"2210",0,0.266778523489933,0,NA,NA,NA,75.12204059,0,NA,0.001
"2211",0.794326241134752,0.205673758865248,108,10160,1,864,3.609332,1,0,293.8
"2212",0,0.205673758865248,0,NA,NA,NA,54.16059,0,NA,0.001
"2213",0.583497053045187,0.416502946954813,87,8000,1,906,17.289259,1,0,228.9
"2214",0,0.416502946954813,0,NA,NA,NA,113.502483,0,NA,0.001
"2215",0,1,112,8000,1,856,2.93515,1,0,222.4
"2216",0,1,0,NA,NA,NA,204.504479,0,NA,0.001
"2217",0.498956158663883,0.501043841336117,100,6700,1,880,2.388526,1,0,189.2
"2218",0,0.501043841336117,0,NA,NA,NA,231.525359,0,NA,0.001
"2219",0.869230769230769,0.130769230769231,180,12960,1,720,16.075792,1,0,396.3
"2220",0,0.130769230769231,0,NA,NA,NA,79.080184,0,NA,0.001
"2221",0,1,68,6700,1,944,3.229064,1,0,180.2
"2222",0,1,0,NA,NA,NA,135.8701733,0,NA,0.001
"2223",0.752255947497949,0.247744052502051,94,8860,1,892,3.630568167,1,0,257.1
"2224",0,0.247744052502051,0,NA,NA,NA,88.224575,0,NA,0.001
"2225",0,1,62,4540,1,956,7.3880565,1,0,120.7
"2226",0,1,0,NA,NA,NA,98.50791833,0,NA,0.001
"2227",0,1,99,12520,1,882,4.795982333,1,0,366
"2228",0,1,0,NA,NA,NA,47.652555,0,NA,0.001
"2229",0.757575757575758,0.242424242424242,137,10160,1,806,3.350385667,1,0,293.6
"2230",0,0.242424242424242,0,NA,NA,NA,66.79096722,0,NA,0.001
"2231",0,0.990536277602524,156,11240,1,768,12.163486,1,0,336.3
"2232",0.00946372239747634,0.990536277602524,0,NA,NA,NA,51.206812,0,NA,0.00946372239747634
"2233",0.927536231884058,0.072463768115942,199,14680,1,682,7.28748,1,0,445.9
"2234",0,0.072463768115942,72.6111111085,11550,21900,870,146.475651,0,2.71428571428571,0.001
"2235",0,0.817307692307692,135,16420,1,810,4.371253,1,0,513.6
"2236",0.182692307692308,0.817307692307692,72.6111111085,11550,21900,870,94.715904,0,2.71428571428571,0.182692307692308
"2237",0,0.390013495276653,150,17500,1,780,2.960243,1,0,552.6
"2238",0.609986504723347,0.390013495276653,72.6111111085,11550,21900,870,52.150967,0,2.71428571428571,0.609986504723347
"2239",0.632394366197183,0.183098591549296,163,18580,1,754,3.581529,1,0,589.5
"2240",0.184507042253521,0.183098591549296,72.6111111085,11550,21900,870,44.517739,0,2.71428571428571,0.184507042253521
"2241",0.86218487394958,0.042016806722689,180,19660,1,720,3.284369667,1,0,644.3
"2242",0.0957983193277311,0.042016806722689,72.6111111085,11550,21900,870,81.05477167,0,2.71428571428571,0.0957983193277311
"2243",0.760266370699223,0.0477247502774695,195,20960,1,690,3.044492167,1,0,732.9
"2244",0.192008879023307,0.0477247502774695,80,15050,3285,635,35.95759667,0,2,0.192008879023307
"2245",0.721933085501859,0.00966542750929367,236,23320,1,608,3.9599455,1,0,894.2
"2246",0.268401486988848,0.00966542750929367,87.5,15400,5840,735,61.39699417,0,3,0.268401486988848
"2247",0.762942779291553,0.0435967302452316,213,21600,1,654,2.422387167,1,0,791.2
"2248",0.193460490463215,0.0435967302452316,87.5,15400,5840,735,59.2739175,0,3,0.193460490463215
"2249",0.5,0.0942028985507246,264,25280,1,552,12.75071874,1,0,1027
"2250",0.405797101449275,0.0942028985507246,100,17300,2920,655,50.88519148,0,2,0.405797101449275
"2251",0.361111111111111,0,407,26360,1,266,7.328828,1,0,1088.7
"2252",0.638888888888889,0,100,17300,2920,655,47.446703,0,2,0.638888888888889
"2253",0.112359550561798,0.0224719101123596,396,25920,1,288,15.437519,1,0,1062.1
"2254",0.865168539325843,0.0224719101123596,100,17300,2920,655,19.884371,0,2,0.865168539325843
"2255",0.807692307692308,0,346,23980,1,388,8.339783,1,0,935.6
"2256",0.192307692307692,0,100,17300,2920,655,107.218887,0,2,0.192307692307692
"2257",0.793650793650794,0.0158730158730159,261,24620,1,558,9.145746,1,0,982.7
"2258",0.19047619047619,0.0158730158730159,100,17300,2920,655,71.925781,0,2,0.19047619047619
"2259",0.862275449101796,0.137724550898204,300,27640,1,480,3.608781,1,0,1174.9
"2260",0,0.137724550898204,107.826086956522,16697.1014492754,25185,805,20.305176,0,2.33333333333333,0.001
"2261",0.286036036036036,0.00225225225225234,283,26360,1,514,2.599595333,1,0,1107.7
"2262",0.711711711711712,0.00225225225225234,107.826086956522,16697.1014492754,25185,805,61.402854,0,2.33333333333333,0.711711711711712
"2263",0.181818181818182,0,400,30020,1,280,4.351633667,1,0,1326.2
"2264",0.818181818181818,0,110,17325,5840,660,55.0548465,0,3,0.818181818181818
"2265",0.0195439739413681,0.00977198697068404,445,31960,1,190,3.769686167,1,0,1463.8
"2266",0.970684039087948,0.00977198697068404,110,18756.25,5840,630,41.47870317,0,3,0.970684039087948
"2267",0.228571428571429,0,433,31320,1,214,2.689096167,1,0,1417.7
"2268",0.771428571428571,0,110,18756.25,5840,630,51.48286817,0,3,0.771428571428571
"2269",0.694915254237288,0.135593220338983,230,19660,1,620,6.519236,1,0,660.7
"2270",0.169491525423729,0.135593220338983,80,14750,1095,585,53.741119,0,1,0.169491525423729
"2271",0.919354838709677,0.0806451612903226,194,17920,1,692,3.049386,1,0,564.1
"2272",0,0.0806451612903226,0,NA,NA,NA,62.43454,0,NA,0.001
"2273",0.684210526315789,0.315789473684211,194,16840,1,692,6.73094,1,0,528.8
"2274",0,0.315789473684211,0,NA,NA,NA,35.149662,0,NA,0.001
"2275",0.769230769230769,0.230769230769231,156,15120,1,768,2.909174,1,0,473.9
"2276",0,0.230769230769231,0,NA,NA,NA,85.190952,0,NA,0.001
"2277",0.827794561933535,0.172205438066465,120,12960,1,840,2.843153,1,0,380.6
"2278",0,0.172205438066465,60,9050,1460,270,46.508251,0,2,0.001
"2279",0.548387096774194,0.451612903225806,144,14680,1,792,6.588701,1,0,445
"2280",0,0.451612903225806,60,9050,1460,270,97.294985,0,2,0.001
"2281",0.231707317073171,0.51219512195122,247,20300,1,586,3.836227,1,0,691.4
"2282",0.25609756097561,0.51219512195122,70,12300,2555,660,46.546791,0,2,0.25609756097561
"2283",0.741935483870968,0.241935483870968,181,12960,1,718,2.843301,1,0,388.7
"2284",0.0161290322580645,0.241935483870968,60,9100,365,80,48.586552,0,1,0.0161290322580645
"2285",0.866666666666667,0.133333333333333,147,11880,1,786,3.279696,1,0,341.7
"2286",0,0.133333333333333,60,9050,1460,270,106.509723,0,2,0.001
"2287",0.5,0,229,14680,1,622,7.169955,1,0,450.2
"2288",0.5,0,60,9050,1460,270,106.482578,0,2,0.5
"2289",0.708860759493671,0.291139240506329,112,10800,1,856,8.710653833,1,0,301.6
"2290",0,0.291139240506329,60,9050,1460,270,69.9564615,0,2,0.001
"2291",0.659574468085106,0.340425531914894,97,8860,1,886,9.718238,1,0,255.5
"2292",0,0.340425531914894,0,NA,NA,NA,39.8446315,0,NA,0.001
"2293",0.694915254237288,0.305084745762712,104,7340,1,872,9.281939667,1,0,214.2
"2294",0,0.305084745762712,0,NA,NA,NA,41.5303165,0,NA,0.001
"2295",0.399328859060403,0.600671140939597,70,4540,1,940,8.878869667,1,0,138.3
"2296",0,0.600671140939597,0,NA,NA,NA,114.96469233,0,NA,0.001
"2297",0.233644859813084,0.766355140186916,61,3880,1,958,16.171062259,1,0,109.4
"2298",0,0.766355140186916,0,NA,NA,NA,105.25901381,0,NA,0.001
"2299",0.463414634146341,0.536585365853659,89,6700,1,902,13.637296,1,0,186.6
"2300",0,0.536585365853659,0,NA,NA,NA,166.042416,0,NA,0.001
"2301",0.304498269896194,0.695501730103806,68,4540,1,944,15.605796,1,0,133.8
"2302",0,0.695501730103806,0,NA,NA,NA,131.692657,0,NA,0.001
"2303",0.161764705882353,0.838235294117647,93,6700,1,894,15.260627,1,0,180.4
"2304",0,0.838235294117647,0,NA,NA,NA,156.768021,0,NA,0.001
"2305",NA,NA,45,1940,1,990,12.132157,1,0,59.1
"2306",NA,NA,0,NA,NA,NA,54.856925,0,NA,NA
"2307",NA,NA,58,3320,1,964,7.439322,1,0,93.5
"2308",NA,NA,0,NA,NA,NA,93.396497,0,NA,NA
"2309",NA,NA,19,1000,1,1042,NA,1,0,28.8
"2310",NA,NA,0,NA,NA,NA,NA,0,NA,NA
"2311",NA,NA,0,NA,1,1080,12.5923755,1,0,0
"2312",NA,NA,0,NA,NA,NA,38.15952,0,NA,NA
"2313",NA,NA,20,1940,1,1040,7.999538,1,0,55.1
"2314",NA,NA,0,NA,NA,NA,77.98801917,0,NA,NA
"2315",0.828571428571429,0.171428571428571,139,12520,1,802,8.836244667,1,0,362.7
"2316",0,0.171428571428571,0,NA,NA,NA,30.09042917,0,NA,0.001
"2317",0.507246376811594,0.492753623188406,116,10160,1,848,7.020903,1,0,299.4
"2318",0,0.492753623188406,0,NA,NA,NA,76.82491259,0,NA,0.001
"2319",0.682926829268293,0.317073170731707,127,11240,1,826,8.48417,1,0,322.6
"2320",0,0.317073170731707,0,NA,NA,NA,55.863462,0,NA,0.001
