"","47ゾーンi","47ゾーンj","i","j","207ゾーンi","207ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","路線距離"
"2086",25,20,40,27,281,155,"神戸","魚沼",NA,NA,NA,NA,125.473266,0,NA,0,0,0,0,0,0,NA
"2087",25,20,41,27,283,155,"播磨","魚沼",NA,NA,NA,NA,162.01029867,0,NA,0,1,1,0,0,0,NA
"2088",25,20,38,25,261,152,"京都","長岡",NA,NA,NA,NA,137.29098859,0,NA,1,15,18,0,0,0,NA
"2089",25,20,38,27,261,155,"京都","魚沼",NA,NA,NA,NA,175.671431,0,NA,0,5,6,0,0,0,NA
"2090",25,20,37,27,252,155,"東北部","魚沼",NA,NA,NA,NA,227.431178,0,NA,0,0,1,0,0,0,NA
"2091",25,20,39,25,271,152,"大阪","長岡",NA,NA,NA,NA,94.72605159,0,NA,3,12,15,0,0,0,NA
"2092",25,20,41,26,283,154,"播磨","三条・燕",NA,NA,NA,NA,102.66840567,0,NA,0,0,0,0,0,0,NA
"2093",25,20,39,24,271,151,"大阪","新潟",NA,NA,NA,NA,47.99156817,0,NA,32,38,50,0,0,0,NA
"2094",25,20,38,24,261,151,"京都","新潟",NA,NA,NA,NA,90.55650517,0,NA,25,35,54,0,0,0,NA
"2095",25,24,41,29,283,203,"播磨","上田",NA,NA,NA,NA,280.03317467,0,NA,0,1,16,0,0,0,NA
"2096",25,24,41,30,283,211,"播磨","岐阜",NA,NA,NA,NA,127.58799967,0,NA,0,10,38,0,0,0,NA
"2097",25,24,38,32,261,222,"京都","西部",NA,NA,NA,NA,150.393523,0,NA,0,120,178,0,0,0,NA
"2098",25,24,38,34,261,231,"京都","名古屋",NA,NA,NA,NA,109.821503,0,NA,0,336,740,0,0,0,NA
"2099",25,24,38,35,261,232,"京都","東三河",NA,NA,NA,NA,128.95991522,0,NA,0,37,92,0,0,0,NA
"2100",25,24,38,36,261,233,"京都","豊田",NA,NA,NA,NA,113.37576,0,NA,0,256,787,0,0,0,NA
"2101",25,24,39,29,271,203,"大阪","上田",NA,NA,NA,NA,251.12937,0,NA,0,8,12,0,0,0,NA
"2102",25,24,39,30,271,211,"大阪","岐阜",NA,NA,NA,NA,98.684195,0,NA,0,58,124,0,0,0,NA
"2103",25,24,40,32,281,222,"神戸","西部",NA,NA,NA,NA,100.195358,0,NA,0,39,50,0,0,0,NA
"2104",25,24,40,34,281,231,"神戸","名古屋",NA,NA,NA,NA,59.623338,0,NA,0,250,415,0,0,0,NA
"2105",25,24,40,35,281,232,"神戸","東三河",NA,NA,NA,NA,78.76175022,0,NA,0,14,21,0,0,0,NA
"2106",25,24,40,36,281,233,"神戸","豊田",NA,NA,NA,NA,63.177595,0,NA,0,65,184,0,0,0,NA
"2107",25,24,41,32,283,222,"播磨","西部",NA,NA,NA,NA,136.73239067,0,NA,0,21,31,0,0,0,NA
"2108",25,24,41,34,283,231,"播磨","名古屋",NA,NA,NA,NA,96.16037067,0,NA,0,98,134,0,0,0,NA
"2109",25,24,41,35,283,232,"播磨","東三河",NA,NA,NA,NA,115.29878289,0,NA,0,6,10,0,0,0,NA
"2110",25,24,41,36,283,233,"播磨","豊田",NA,NA,NA,NA,99.71462767,0,NA,0,68,160,0,0,0,NA
"2111",25,24,37,29,252,203,"東北部","上田",NA,NA,NA,NA,345.454054,0,NA,0,1,5,0,0,0,NA
"2112",25,24,37,30,252,211,"東北部","岐阜",NA,NA,NA,NA,193.008879,0,NA,0,0,410,0,0,0,NA
"2113",25,24,37,32,252,222,"東北部","西部",NA,NA,NA,NA,202.15327,0,NA,0,5,26,0,0,0,NA
"2114",25,24,37,34,252,231,"東北部","名古屋",NA,NA,NA,NA,161.58125,0,NA,0,53,407,0,0,0,NA
"2115",25,24,37,35,252,232,"東北部","東三河",NA,NA,NA,NA,180.71966222,0,NA,0,4,18,0,0,0,NA
"2116",25,24,37,36,252,233,"東北部","豊田",NA,NA,NA,NA,165.135507,0,NA,0,13,636,0,0,0,NA
"2117",25,24,40,29,281,203,"神戸","上田",NA,NA,NA,NA,243.496142,0,NA,0,3,6,0,0,0,NA
"2118",25,24,39,32,271,222,"大阪","西部",NA,NA,NA,NA,107.828586,0,NA,0,64,88,0,0,0,NA
"2119",25,24,40,30,281,211,"神戸","岐阜",NA,NA,NA,NA,91.050967,0,NA,0,14,70,0,0,0,NA
"2120",25,24,38,29,261,203,"京都","上田",NA,NA,NA,NA,293.694307,0,NA,0,15,19,0,0,0,NA
"2121",25,24,38,30,261,211,"京都","岐阜",NA,NA,NA,NA,141.249132,0,NA,0,54,269,0,0,0,NA
"2122",25,24,39,34,271,231,"大阪","名古屋",NA,NA,NA,NA,67.256566,0,NA,0,0,215,0,0,0,NA
"2123",25,24,39,35,271,232,"大阪","東三河",NA,NA,NA,NA,86.39497822,0,NA,0,64,86,0,0,0,NA
"2124",25,24,39,36,271,233,"大阪","豊田",NA,NA,NA,NA,70.810823,0,NA,0,547,819,0,0,0,NA
"2125",25,25,38,40,261,281,"京都","神戸",NA,NA,NA,NA,106.686687,0,NA,0,0,0,0,0,0,NA
"2126",25,25,38,41,261,283,"京都","播磨",NA,NA,NA,NA,143.22371967,0,NA,0,0,0,0,0,0,NA
"2127",25,25,39,40,271,281,"大阪","神戸",NA,NA,NA,NA,64.12175,0,NA,0,0,0,0,0,0,NA
"2128",25,25,39,41,271,283,"大阪","播磨",NA,NA,NA,NA,100.65878267,0,NA,0,0,0,0,0,0,NA
"2129",25,25,40,40,281,281,"神戸","神戸",NA,NA,NA,NA,56.488522,0,NA,0,0,0,0,0,0,NA
"2130",25,25,40,41,281,283,"神戸","播磨",NA,NA,NA,NA,93.02555467,0,NA,0,0,0,0,0,0,NA
"2131",25,25,41,40,283,281,"播磨","神戸",NA,NA,NA,NA,93.02555467,0,NA,0,0,0,0,0,0,NA
"2132",25,25,41,41,283,283,"播磨","播磨",NA,NA,NA,NA,129.56258734,0,NA,0,0,0,0,0,0,NA
"2133",25,25,37,40,252,281,"東北部","神戸",NA,NA,NA,NA,158.446434,0,NA,0,5,45,0,0,0,NA
"2134",25,25,37,41,252,283,"東北部","播磨",NA,NA,NA,NA,194.98346667,0,NA,0,5,61,0,0,0,NA
"2135",25,25,38,37,261,252,"京都","東北部",NA,NA,NA,NA,208.644599,0,NA,0,39,779,0,0,0,NA
"2136",25,25,38,38,261,261,"京都","京都",NA,NA,NA,NA,156.884852,0,NA,0,0,0,0,0,0,NA
"2137",25,25,38,39,261,271,"京都","大阪",NA,NA,NA,NA,114.319915,0,NA,0,0,0,0,0,0,NA
"2138",25,25,39,39,271,271,"大阪","大阪",NA,NA,NA,NA,71.754978,0,NA,0,0,0,0,0,0,NA
"2139",25,25,40,37,281,252,"神戸","東北部",NA,NA,NA,NA,158.446434,0,NA,0,5,54,0,0,0,NA
"2140",25,25,40,38,281,261,"神戸","京都",NA,NA,NA,NA,106.686687,0,NA,0,0,0,0,0,0,NA
"2141",25,25,40,39,281,271,"神戸","大阪",NA,NA,NA,NA,64.12175,0,NA,0,0,0,0,0,0,NA
"2142",25,25,41,39,283,271,"播磨","大阪",NA,NA,NA,NA,100.65878267,0,NA,0,0,0,0,0,0,NA
"2143",25,25,37,37,252,252,"東北部","東北部",NA,NA,NA,NA,260.404346,0,NA,0,0,0,0,0,0,NA
"2144",25,25,37,38,252,261,"東北部","京都",NA,NA,NA,NA,208.644599,0,NA,0,39,842,0,0,0,NA
"2145",25,25,37,39,252,271,"東北部","大阪",NA,NA,NA,NA,166.079662,0,NA,0,22,193,0,0,0,NA
"2146",25,25,39,37,271,252,"大阪","東北部",NA,NA,NA,NA,166.079662,0,NA,0,22,273,0,0,0,NA
"2147",25,25,39,38,271,261,"大阪","京都",NA,NA,NA,NA,114.319915,0,NA,0,0,0,0,0,0,NA
"2148",25,25,41,37,283,252,"播磨","東北部",NA,NA,NA,NA,194.98346667,0,NA,0,5,73,0,0,0,NA
"2149",25,25,41,38,283,261,"播磨","京都",NA,NA,NA,NA,143.22371967,0,NA,0,0,0,0,0,0,NA
"2150",25,30,41,42,283,331,"播磨","県南",NA,NA,NA,NA,84.46541234,0,NA,0,117,117,0,0,0,NA
"2151",25,30,39,42,271,331,"大阪","県南",NA,NA,NA,NA,55.56160767,0,NA,0,383,945,0,0,0,NA
"2152",25,30,38,42,261,331,"京都","県南",NA,NA,NA,NA,98.12654467,0,NA,0,97,264,0,0,0,NA
"2153",25,30,40,42,281,331,"神戸","県南",NA,NA,NA,NA,47.92837967,0,NA,0,195,1200,0,0,0,NA
"2154",25,30,37,42,252,331,"東北部","県南",NA,NA,NA,NA,149.88629167,0,NA,0,6,13,0,0,0,NA
"2155",25,31,41,43,283,341,"播磨","広島",NA,NA,NA,NA,109.90480984,0,NA,0,65,230,0,0,0,NA
"2156",25,31,41,44,283,342,"播磨","備後",NA,NA,NA,NA,107.78173317,0,NA,0,44,255,0,0,0,NA
"2157",25,31,38,43,261,341,"京都","広島",NA,NA,NA,NA,123.56594217,0,NA,0,162,212,0,0,0,NA
"2158",25,31,38,44,261,342,"京都","備後",NA,NA,NA,NA,121.4428655,0,NA,0,77,113,0,0,0,NA
"2159",25,31,39,43,271,341,"大阪","広島",NA,NA,NA,NA,81.00100517,0,NA,1,494,655,0,0,0,NA
"2160",25,31,39,44,271,342,"大阪","備後",NA,NA,NA,NA,78.8779285,0,NA,0,187,278,0,0,0,NA
"2161",25,31,40,43,281,341,"神戸","広島",NA,NA,NA,NA,73.36777717,0,NA,0,207,385,0,0,0,NA
"2162",25,31,40,44,281,342,"神戸","備後",NA,NA,NA,NA,71.2447005,0,NA,0,118,324,0,0,0,NA
"2163",25,31,37,43,252,341,"東北部","広島",NA,NA,NA,NA,175.32568917,0,NA,0,9,12,0,0,0,NA
"2164",25,31,37,44,252,342,"東北部","備後",NA,NA,NA,NA,173.2026125,0,NA,0,2,3,0,0,0,NA
"2165",25,32,41,45,283,351,"播磨","山口",NA,NA,NA,NA,99.39300715,0,NA,0,10,43,0,0,0,NA
"2166",25,32,41,46,283,352,"播磨","下関",NA,NA,NA,NA,95.95451867,0,NA,0,7,12,0,0,0,NA
"2167",25,32,41,47,283,353,"播磨","宇部",NA,NA,NA,NA,68.39218667,0,NA,0,2,6,0,0,0,NA
"2168",25,32,38,45,261,351,"京都","山口",NA,NA,NA,NA,113.05413948,0,NA,0,21,32,0,0,0,NA
"2169",25,32,38,46,261,352,"京都","下関",NA,NA,NA,NA,109.615651,0,NA,0,17,17,0,0,0,NA
"2170",25,32,38,47,261,353,"京都","宇部",NA,NA,NA,NA,82.053319,0,NA,0,15,15,0,0,0,NA
"2171",25,32,39,45,271,351,"大阪","山口",NA,NA,NA,NA,70.48920248,0,NA,0,44,61,0,0,0,NA
"2172",25,32,39,46,271,352,"大阪","下関",NA,NA,NA,NA,67.050714,0,NA,0,32,36,0,0,0,NA
"2173",25,32,39,47,271,353,"大阪","宇部",NA,NA,NA,NA,39.488382,0,NA,0,22,26,0,0,0,NA
"2174",25,32,40,45,281,351,"神戸","山口",NA,NA,NA,NA,62.85597448,0,NA,0,23,35,0,0,0,NA
"2175",25,32,40,46,281,352,"神戸","下関",NA,NA,NA,NA,59.417486,0,NA,0,21,27,0,0,0,NA
"2176",25,32,40,47,281,353,"神戸","宇部",NA,NA,NA,NA,31.855154,0,NA,0,10,15,0,0,0,NA
"2177",25,32,41,48,283,354,"播磨","岩国",NA,NA,NA,NA,155.72670267,0,NA,0,3,14,0,0,0,NA
"2178",25,32,41,49,283,355,"播磨","徳山",NA,NA,NA,NA,120.43359667,0,NA,0,9,21,0,0,0,NA
"2179",25,32,37,45,252,351,"東北部","山口",NA,NA,NA,NA,164.81388648,0,NA,0,0,0,0,0,0,NA
"2180",25,32,37,46,252,352,"東北部","下関",NA,NA,NA,NA,161.375398,0,NA,0,0,0,0,0,0,NA
"2181",25,32,37,47,252,353,"東北部","宇部",NA,NA,NA,NA,133.813066,0,NA,0,0,0,0,0,0,NA
"2182",25,32,37,48,252,354,"東北部","岩国",NA,NA,NA,NA,221.147582,0,NA,0,0,0,0,0,0,NA
"2183",25,32,37,49,252,355,"東北部","徳山",NA,NA,NA,NA,185.854476,0,NA,0,0,1,0,0,0,NA
"2184",25,32,38,48,261,354,"京都","岩国",NA,NA,NA,NA,169.387835,0,NA,0,12,13,0,0,0,NA
"2185",25,32,38,49,261,355,"京都","徳山",NA,NA,NA,NA,134.094729,0,NA,0,21,22,0,0,0,NA
"2186",25,32,39,48,271,354,"大阪","岩国",NA,NA,NA,NA,126.822898,0,NA,0,16,22,0,0,0,NA
"2187",25,32,39,49,271,355,"大阪","徳山",NA,NA,NA,NA,91.529792,0,NA,0,53,107,0,0,0,NA
"2188",25,32,40,48,281,354,"神戸","岩国",NA,NA,NA,NA,119.18967,0,NA,0,8,16,0,0,0,NA
"2189",25,32,40,49,281,355,"神戸","徳山",NA,NA,NA,NA,83.896564,0,NA,0,16,24,0,0,0,NA
"2190",25,37,38,50,261,401,"京都","福岡",69.5,10950,7300,630,82.474124,0,2.5,19,209,246,0,0,0,NA
"2191",25,37,41,50,283,401,"播磨","福岡",69.5,10950,7300,630,68.81299167,0,2.5,2,55,78,0,0,0,NA
"2192",25,37,41,51,283,402,"播磨","北九州",69.5,10950,7300,630,109.91066967,0,2.5,0,24,58,0,0,0,NA
"2193",25,37,39,50,271,401,"大阪","福岡",69.5,10950,7300,630,39.909187,0,2.5,93,515,567,0,0,0,NA
"2194",25,37,39,51,271,402,"大阪","北九州",69.5,10950,7300,630,81.006865,0,2.5,2,185,213,0,0,0,NA
"2195",25,37,40,50,281,401,"神戸","福岡",69.5,10950,7300,630,32.275959,0,2.5,10,183,241,0,0,0,NA
"2196",25,37,37,50,252,401,"東北部","福岡",69.5,10950,7300,630,134.233871,0,2.5,0,10,10,0,0,0,NA
"2197",25,37,40,51,281,402,"神戸","北九州",69.5,10950,7300,630,73.373637,0,2.5,0,63,170,0,0,0,NA
"2198",25,37,38,51,261,402,"京都","北九州",69.5,10950,7300,630,123.571802,0,2.5,2,66,79,0,0,0,NA
"2199",25,37,37,51,252,402,"東北部","北九州",69.5,10950,7300,630,175.331549,0,2.5,0,4,4,0,0,0,NA
"2200",25,41,38,52,261,432,"京都","八代・芦北",NA,NA,NA,NA,117.2237945,0,NA,1,6,6,108.502355457758,282.274280885296,0.629386983836136,615.5
"2201",25,41,40,52,281,432,"神戸","八代・芦北",NA,NA,NA,NA,67.0256295,0,NA,1,2,3,108.502355457758,282.274280885296,0.629386983836136,615.5
"2202",25,41,41,52,283,432,"播磨","八代・芦北",NA,NA,NA,NA,103.56266217,0,NA,0,2,2,108.502355457758,282.274280885296,0.629386983836136,615.5
"2203",25,41,37,52,252,432,"東北部","八代・芦北",NA,NA,NA,NA,168.9835415,0,NA,0,0,0,108.502355457758,282.274280885296,0.629386983836136,615.5
"2204",25,41,39,52,271,432,"大阪","八代・芦北",NA,NA,NA,NA,74.6588575,0,NA,6,13,13,108.502355457758,282.274280885296,0.629386983836136,615.5
"2205",25,44,40,53,281,461,"神戸","鹿児島",70,13400,4745,585,53.44948617,0,3,21,27,76,148.648667321017,148.087995456152,1.07395702097509,644
"2206",25,44,38,53,261,461,"京都","鹿児島",70,13400,4745,585,103.64765117,0,3,35,39,83,148.648667321017,148.087995456152,1.07395702097509,644
"2207",25,44,37,53,252,461,"東北部","鹿児島",70,13400,4745,585,155.40739817,0,3,2,2,2,148.648667321017,148.087995456152,1.07395702097509,644
"2208",25,44,39,53,271,461,"大阪","鹿児島",70,13400,4745,585,61.08271417,0,3,71,83,101,148.648667321017,148.087995456152,1.07395702097509,644
"2209",25,44,41,53,283,461,"播磨","鹿児島",70,13400,4745,585,89.98651884,0,3,7,14,22,148.648667321017,148.087995456152,1.07395702097509,644
"2210",25,44,39,54,271,462,"大阪","川北薩・串木野",70,13400,4745,585,71.08687917,0,3,7,13,13,148.648667321017,148.087995456152,1.07395702097509,644
"2211",25,44,37,54,252,462,"東北部","川北薩・串木野",70,13400,4745,585,165.41156317,0,3,0,0,1,148.648667321017,148.087995456152,1.07395702097509,644
"2212",25,44,41,54,283,462,"播磨","川北薩・串木野",70,13400,4745,585,99.99068384,0,3,0,3,3,148.648667321017,148.087995456152,1.07395702097509,644
"2213",25,44,40,54,281,462,"神戸","川北薩・串木野",70,13400,4745,585,63.45365117,0,3,2,10,10,148.648667321017,148.087995456152,1.07395702097509,644
"2214",25,44,38,54,261,462,"京都","川北薩・串木野",70,13400,4745,585,113.65181617,0,3,6,7,7,148.648667321017,148.087995456152,1.07395702097509,644
"2215",30,10,42,1,331,22,"県南","南部",NA,NA,NA,NA,42.20796767,0,NA,0,4,4,0,0,0,NA
"2216",30,11,42,4,331,33,"県南","両磐",NA,NA,NA,NA,73.65780067,0,NA,0,0,0,0,0,0,NA
"2217",30,11,42,3,331,32,"県南","北上中部",NA,NA,NA,NA,23.61651067,0,NA,0,0,0,0,0,0,NA
"2218",30,11,42,2,331,31,"県南","盛岡",NA,NA,NA,NA,50.90138867,0,NA,0,1,1,0,0,0,NA
"2219",30,12,42,5,331,41,"県南","仙台",NA,NA,NA,NA,34.97509967,0,NA,6,13,16,0,0,0,NA
"2220",30,12,42,6,331,43,"県南","古川",NA,NA,NA,NA,85.76183367,0,NA,0,0,0,0,0,0,NA
"2221",30,12,42,9,331,63,"県南","米沢",NA,NA,NA,NA,94.97657167,0,NA,0,1,1,0,0,0,NA
"2222",30,12,42,10,331,64,"県南","新庄",NA,NA,NA,NA,108.19034667,0,NA,0,0,0,0,0,0,NA
"2223",30,12,42,11,331,71,"県南","福島",NA,NA,NA,NA,71.66423017,0,NA,1,1,5,0,0,0,NA
"2224",30,13,42,7,331,51,"県南","秋田臨海",NA,NA,NA,NA,35.01363967,0,NA,1,1,2,0,0,0,NA
"2225",30,15,42,8,331,61,"県南","山形",NA,NA,NA,NA,37.05340067,0,NA,1,2,3,0,0,0,NA
"2226",30,17,42,12,331,73,"県南","郡山",NA,NA,NA,NA,41.55240017,0,NA,0,5,5,0,0,0,NA
"2227",30,17,42,13,331,76,"県南","白河",NA,NA,NA,NA,43.23808517,0,NA,0,1,2,0,0,0,NA
"2228",30,18,42,19,331,111,"県南","浦和",80,15050,3285,655,56.56469367,0,2,14,61,99,203.26894481684,757.704766777381,1.48569201985617,685
"2229",30,18,42,17,331,101,"県南","前橋・高崎",80,15050,3285,655,133.40042567,0,2,2,10,17,203.26894481684,757.704766777381,1.48569201985617,685
"2230",30,18,42,22,331,141,"県南","横浜",80,15050,3285,655,39.86728867,0,2,20,127,164,203.26894481684,757.704766777381,1.48569201985617,685
"2231",30,18,42,21,331,131,"県南","23区",80,15050,3285,655,38.44822867,0,2,169,854,880,203.26894481684,757.704766777381,1.48569201985617,685
"2232",30,18,42,16,331,95,"県南","那須",80,15050,3285,655,167.75018467,0,2,0,0,1,203.26894481684,757.704766777381,1.48569201985617,685
"2233",30,18,42,18,331,104,"県南","沼田・利根",80,15050,3285,655,158.47578967,0,2,0,0,0,203.26894481684,757.704766777381,1.48569201985617,685
"2234",30,18,42,33,331,223,"県南","東部",80,15050,3285,655,101.918559,0,2,2,46,55,203.26894481684,757.704766777381,1.48569201985617,685
"2235",30,18,42,20,331,113,"県南","児玉・大里",80,15050,3285,655,95.10426567,0,2,1,30,30,203.26894481684,757.704766777381,1.48569201985617,685
"2236",30,18,42,15,331,93,"県南","栃木・小山",80,15050,3285,655,106.96678248,0,2,0,7,7,203.26894481684,757.704766777381,1.48569201985617,685
"2237",30,18,42,31,331,221,"県南","中部",80,15050,3285,655,139.28081397,0,2,0,35,41,203.26894481684,757.704766777381,1.48569201985617,685
"2238",30,18,42,28,331,201,"県南","長野",80,15050,3285,655,207.91511967,0,2,0,4,6,203.26894481684,757.704766777381,1.48569201985617,685
"2239",30,18,42,23,331,144,"県南","小田原",80,15050,3285,655,79.69578784,0,2,0,16,16,203.26894481684,757.704766777381,1.48569201985617,685
"2240",30,18,42,14,331,91,"県南","宇都宮",80,15050,3285,655,116.672461,0,2,1,18,21,203.26894481684,757.704766777381,1.48569201985617,685
"2241",30,20,42,27,331,155,"県南","魚沼",NA,NA,NA,NA,116.91312367,0,NA,0,1,1,0,0,0,NA
"2242",30,20,42,24,331,151,"県南","新潟",NA,NA,NA,NA,31.79819784,0,NA,3,10,12,0,0,0,NA
"2243",30,20,42,25,331,152,"県南","長岡",NA,NA,NA,NA,78.53268126,0,NA,1,4,4,0,0,0,NA
"2244",30,20,42,26,331,154,"県南","三条・燕",NA,NA,NA,NA,57.57123067,0,NA,0,1,1,0,0,0,NA
"2245",30,24,42,29,331,203,"県南","上田",NA,NA,NA,NA,234.93599967,0,NA,0,5,6,0,0,0,NA
"2246",30,24,42,32,331,222,"県南","西部",NA,NA,NA,NA,91.63521567,0,NA,0,25,59,0,0,0,NA
"2247",30,24,42,34,331,231,"県南","名古屋",NA,NA,NA,NA,51.06319567,0,NA,0,114,150,0,0,0,NA
"2248",30,24,42,35,331,232,"県南","東三河",NA,NA,NA,NA,70.20160789,0,NA,0,5,8,0,0,0,NA
"2249",30,24,42,36,331,233,"県南","豊田",NA,NA,NA,NA,54.61745267,0,NA,0,63,125,0,0,0,NA
"2250",30,24,42,30,331,211,"県南","岐阜",NA,NA,NA,NA,82.49082467,0,NA,0,13,33,0,0,0,NA
"2251",30,25,42,40,331,281,"県南","神戸",NA,NA,NA,NA,47.92837967,0,NA,0,195,1161,0,0,0,NA
"2252",30,25,42,41,331,283,"県南","播磨",NA,NA,NA,NA,84.46541234,0,NA,0,117,118,0,0,0,NA
"2253",30,25,42,39,331,271,"県南","大阪",NA,NA,NA,NA,55.56160767,0,NA,0,383,816,0,0,0,NA
"2254",30,25,42,37,331,252,"県南","東北部",NA,NA,NA,NA,149.88629167,0,NA,0,6,16,0,0,0,NA
"2255",30,25,42,38,331,261,"県南","京都",NA,NA,NA,NA,98.12654467,0,NA,0,97,251,0,0,0,NA
"2256",30,30,42,42,331,331,"県南","県南",NA,NA,NA,NA,39.36823734,0,NA,0,0,0,0,0,0,NA
"2257",30,31,42,43,331,341,"県南","広島",NA,NA,NA,NA,64.80763484,0,NA,0,424,476,0,0,0,NA
"2258",30,31,42,44,331,342,"県南","備後",NA,NA,NA,NA,62.68455817,0,NA,0,63,63,0,0,0,NA
"2259",30,32,42,45,331,351,"県南","山口",NA,NA,NA,NA,54.29583215,0,NA,0,26,58,0,0,0,NA
"2260",30,32,42,46,331,352,"県南","下関",NA,NA,NA,NA,50.85734367,0,NA,0,24,46,0,0,0,NA
"2261",30,32,42,47,331,353,"県南","宇部",NA,NA,NA,NA,23.29501167,0,NA,0,20,97,0,0,0,NA
"2262",30,32,42,48,331,354,"県南","岩国",NA,NA,NA,NA,110.62952767,0,NA,0,15,46,0,0,0,NA
"2263",30,32,42,49,331,355,"県南","徳山",NA,NA,NA,NA,75.33642167,0,NA,0,32,83,0,0,0,NA
"2264",30,37,42,50,331,401,"県南","福岡",NA,NA,NA,NA,23.71581667,0,NA,0,330,353,0,0,0,NA
"2265",30,37,42,51,331,402,"県南","北九州",NA,NA,NA,NA,64.81349467,0,NA,0,40,56,0,0,0,NA
"2266",30,41,42,52,331,432,"県南","八代・芦北",NA,NA,NA,NA,58.46548717,0,NA,0,3,5,0,0,0,NA
"2267",30,44,42,53,331,461,"県南","鹿児島",75,14750,730,340,44.88934384,0,1,7,20,26,36,1.58945908460472,0.117891816920943,557
"2268",30,44,42,54,331,462,"県南","川北薩・串木野",75,14750,730,340,54.89350884,0,1,0,2,2,36,1.58945908460472,0.117891816920943,557
"2269",31,10,43,1,341,22,"広島","南部",NA,NA,NA,NA,67.64736517,0,NA,1,2,2,0,0,0,NA
"2270",31,10,44,1,342,22,"備後","南部",NA,NA,NA,NA,65.5242885,0,NA,0,0,0,0,0,0,NA
"2271",31,11,44,4,342,33,"備後","両磐",NA,NA,NA,NA,96.9741215,0,NA,0,0,0,0,0,0,NA
"2272",31,11,43,4,341,33,"広島","両磐",NA,NA,NA,NA,99.09719817,0,NA,0,1,3,0,0,0,NA
"2273",31,11,44,2,342,31,"備後","盛岡",NA,NA,NA,NA,74.2177095,0,NA,0,0,0,0,0,0,NA
"2274",31,11,44,3,342,32,"備後","北上中部",NA,NA,NA,NA,46.9328315,0,NA,0,0,0,0,0,0,NA
"2275",31,11,43,3,341,32,"広島","北上中部",NA,NA,NA,NA,49.05590817,0,NA,1,4,4,0,0,0,NA
"2276",31,11,43,2,341,31,"広島","盛岡",NA,NA,NA,NA,76.34078617,0,NA,1,4,5,0,0,0,NA
"2277",31,12,44,9,342,63,"備後","米沢",95,19500,365,0,118.2928925,0,1,0,0,0,117.985537190083,60.1818181818182,1.12603305785124,1002
"2278",31,12,43,10,341,64,"広島","新庄",95,19500,365,0,133.62974417,0,1,0,0,0,117.985537190083,60.1818181818182,1.12603305785124,1002
"2279",31,12,44,10,342,64,"備後","新庄",95,19500,365,0,131.5066675,0,1,0,1,1,117.985537190083,60.1818181818182,1.12603305785124,1002
"2280",31,12,44,5,342,41,"備後","仙台",95,19500,365,0,58.2914205,0,1,3,7,8,117.985537190083,60.1818181818182,1.12603305785124,1002
"2281",31,12,43,9,341,63,"広島","米沢",95,19500,365,0,120.41596917,0,1,1,3,3,117.985537190083,60.1818181818182,1.12603305785124,1002
"2282",31,12,44,6,342,43,"備後","古川",95,19500,365,0,109.0781545,0,1,0,0,0,117.985537190083,60.1818181818182,1.12603305785124,1002
"2283",31,12,43,11,341,71,"広島","福島",95,19500,365,0,97.10362767,0,1,1,2,4,117.985537190083,60.1818181818182,1.12603305785124,1002
"2284",31,12,43,5,341,41,"広島","仙台",95,19500,365,0,60.41449717,0,1,19,40,43,117.985537190083,60.1818181818182,1.12603305785124,1002
"2285",31,12,44,11,342,71,"備後","福島",95,19500,365,0,94.980551,0,1,1,1,1,117.985537190083,60.1818181818182,1.12603305785124,1002
"2286",31,12,43,6,341,43,"広島","古川",95,19500,365,0,111.20123117,0,1,0,0,0,117.985537190083,60.1818181818182,1.12603305785124,1002
"2287",31,13,43,7,341,51,"広島","秋田臨海",NA,NA,NA,NA,60.45303717,0,NA,2,3,4,0,0,0,NA
"2288",31,13,44,7,342,51,"備後","秋田臨海",NA,NA,NA,NA,58.3299605,0,NA,0,0,0,0,0,0,NA
"2289",31,15,43,8,341,61,"広島","山形",NA,NA,NA,NA,62.49279817,0,NA,4,6,9,0,0,0,NA
"2290",31,15,44,8,342,61,"備後","山形",NA,NA,NA,NA,60.3697215,0,NA,1,2,2,0,0,0,NA
"2291",31,17,43,12,341,73,"広島","郡山",NA,NA,NA,NA,66.99179767,0,NA,1,7,7,0,0,0,NA
"2292",31,17,43,13,341,76,"広島","白河",NA,NA,NA,NA,68.67748267,0,NA,0,1,1,0,0,0,NA
"2293",31,17,44,13,342,76,"備後","白河",NA,NA,NA,NA,66.554406,0,NA,0,1,1,0,0,0,NA
"2294",31,17,44,12,342,73,"備後","郡山",NA,NA,NA,NA,64.868721,0,NA,0,1,1,0,0,0,NA
"2295",31,18,44,20,342,113,"備後","児玉・大里",87.5,15400,5840,640,118.4205865,0,2.33333333333333,0,1,1,225.134489069899,1263.82934159248,1.17561702547611,826
"2296",31,18,43,21,341,131,"広島","23区",87.5,15400,5840,640,63.88762617,0,2.33333333333333,361,1331,1362,225.134489069899,1263.82934159248,1.17561702547611,826
"2297",31,18,43,17,341,101,"広島","前橋・高崎",87.5,15400,5840,640,158.83982317,0,2.33333333333333,3,13,20,225.134489069899,1263.82934159248,1.17561702547611,826
