"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","prob1","prob2","share1","share2","out.share2"
"1726",16,53,95,461,18,44,"那須","鹿児島",515,17170,1,50,8.821900167,1,0,1,1,1,1621.6,0,0,0,1,1,0.999,0.999,0
"1727",16,54,95,462,18,44,"那須","川北薩・串木野",110,18756.25,5840,630,183.27545617,0,3,0,0,0,1111,277.11190501662,705.212305806604,2.36695294500416,NA,NA,NA,NA,NA
"1728",16,54,95,462,18,44,"那須","川北薩・串木野",503,16850,1,74,7.741310167,1,0,0,0,0,1575.5,0,0,0,NA,NA,NA,NA,NA
"1729",17,1,101,22,18,10,"前橋・高崎","南部",80,14750,1095,585,136.240156,0,1,0,11,12,685,159.955801104972,242.162983425414,0.665745856353591,0,0,0.001,0.001,0.0823333333333334
"1730",17,1,101,22,18,10,"前橋・高崎","南部",209,9830,1,662,13.870379,1,0,11,11,12,676.3,0,0,0,1,0.916666666666667,0.999,0.916666666666667,0.0823333333333334
"1731",17,2,101,31,18,11,"前橋・高崎","盛岡",NA,NA,NA,NA,144.933577,0,NA,0,19,22,0,0,0,0,0,0,0.001,0.001,0.135363636363636
"1732",17,2,101,31,18,11,"前橋・高崎","盛岡",173,8960,1,734,10.400529,1,0,19,19,22,579.7,0,0,0,1,0.863636363636364,0.999,0.863636363636364,0.135363636363636
"1733",17,3,101,32,18,11,"前橋・高崎","北上中部",NA,NA,NA,NA,117.648699,0,NA,0,6,9,0,0,0,0,0,0,0.001,0.001,0.332333333333333
"1734",17,3,101,32,18,11,"前橋・高崎","北上中部",173,8750,1,734,14.082083,1,0,6,6,9,544.4,0,0,0,1,0.666666666666667,0.999,0.666666666666667,0.332333333333333
"1735",17,4,101,33,18,11,"前橋・高崎","両磐",NA,NA,NA,NA,167.689989,0,NA,0,0,1,0,0,0,0,NA,0,NA,0.001,0.998
"1736",17,4,101,33,18,11,"前橋・高崎","両磐",135,7880,1,810,10.260317,1,0,0,0,1,489.5,0,0,0,NA,0,NA,0.001,0.998
"1737",17,5,101,41,18,12,"前橋・高崎","仙台",60,9050,1460,270,129.007288,0,2,0,28,75,435,61.9986263736264,0,0.777472527472527,0,0,0.001,0.001,0.625666666666667
"1738",17,5,101,41,18,12,"前橋・高崎","仙台",99,6480,1,882,10.194296,1,0,28,28,75,396.2,0,0,0,1,0.373333333333333,0.999,0.373333333333333,0.625666666666667
"1739",17,6,101,43,18,12,"前橋・高崎","古川",60,9050,1460,270,179.794022,0,2,0,0,3,435,61.9986263736264,0,0.777472527472527,NA,0,NA,0.001,0.998
"1740",17,6,101,43,18,12,"前橋・高崎","古川",123,7560,1,834,13.939844,1,0,0,0,3,460.6,0,0,0,NA,0,NA,0.001,0.998
"1741",17,7,101,51,18,13,"前橋・高崎","秋田臨海",70,12300,2555,660,129.045828,0,2,4,15,23,555,253.502156732015,456.828297690377,1.7961061166552,0.266666666666667,0.173913043478261,0.266666666666667,0.173913043478261,0.347826086956522
"1742",17,7,101,51,18,13,"前橋・高崎","秋田臨海",226,10150,1,628,11.18737,1,0,11,15,23,707,0,0,0,0.733333333333333,0.478260869565217,0.733333333333333,0.478260869565217,0.347826086956522
"1743",17,8,101,61,18,15,"前橋・高崎","山形",60,9100,365,80,131.085589,0,1,0,4,12,441,159.275482093664,41.1184573002755,0.56198347107438,0,0,0.001,0.001,0.665666666666667
"1744",17,8,101,61,18,15,"前橋・高崎","山形",161,6800,1,758,10.194444,1,0,4,4,12,404.3,0,0,0,1,0.333333333333333,0.999,0.333333333333333,0.665666666666667
"1745",17,9,101,63,18,12,"前橋・高崎","米沢",60,9050,1460,270,189.00876,0,2,0,6,11,435,61.9986263736264,0,0.777472527472527,0,0,0.001,0.001,0.453545454545455
"1746",17,9,101,63,18,12,"前橋・高崎","米沢",127,5940,1,826,10.630839,1,0,6,6,11,357.3,0,0,0,1,0.545454545454545,0.999,0.545454545454545,0.453545454545455
"1747",17,10,101,64,18,12,"前橋・高崎","新庄",60,9050,1460,270,202.222535,0,2,0,0,1,435,61.9986263736264,0,0.777472527472527,NA,0,NA,0.001,0.998
"1748",17,10,101,64,18,12,"前橋・高崎","新庄",209,7560,1,662,9.315831,1,0,0,0,1,465.8,0,0,0,NA,0,NA,0.001,0.998
"1749",17,11,101,71,18,12,"前橋・高崎","福島",60,9050,1460,270,165.6964185,0,2,0,11,29,435,61.9986263736264,0,0.777472527472527,0,0,0.001,0.001,0.619689655172414
"1750",17,11,101,71,18,12,"前橋・高崎","福島",91,5400,1,898,10.856529833,1,0,11,11,29,317.2,0,0,0,1,0.379310344827586,0.999,0.379310344827586,0.619689655172414
"1751",17,12,101,73,18,17,"前橋・高崎","郡山",NA,NA,NA,NA,135.5845885,0,NA,0,5,31,0,0,0,0,0,0,0.001,0.001,0.837709677419355
"1752",17,12,101,73,18,17,"前橋・高崎","郡山",76,4750,1,928,11.864114,1,0,5,5,31,271.1,0,0,0,1,0.161290322580645,0.999,0.161290322580645,0.837709677419355
"1753",17,13,101,76,18,17,"前橋・高崎","白河",NA,NA,NA,NA,137.2702735,0,NA,0,3,19,0,0,0,0,0,0,0.001,0.001,0.841105263157895
"1754",17,13,101,76,18,17,"前橋・高崎","白河",83,4000,1,914,11.427815667,1,0,3,3,19,229.8,0,0,0,1,0.157894736842105,0.999,0.157894736842105,0.841105263157895
"1755",17,14,101,91,18,18,"前橋・高崎","宇都宮",NA,NA,NA,NA,210.70464933,0,NA,0,36,915,0,0,0,0,0,0,0.001,0.001,0.959655737704918
"1756",17,14,101,91,18,18,"前橋・高崎","宇都宮",49,2590,1,982,11.024745667,1,0,36,36,915,153.9,0,0,0,1,0.039344262295082,0.999,0.039344262295082,0.959655737704918
"1757",17,15,101,93,18,18,"前橋・高崎","栃木・小山",NA,NA,NA,NA,200.99897081,0,NA,0,4,265,0,0,0,0,0,0,0.001,0.001,0.983905660377358
"1758",17,15,101,93,18,18,"前橋・高崎","栃木・小山",40,2270,1,1000,18.316938259,1,0,4,4,265,125,0,0,0,1,0.0150943396226415,0.999,0.0150943396226415,0.983905660377358
"1759",17,16,101,95,18,18,"前橋・高崎","那須",NA,NA,NA,NA,261.782373,0,NA,0,2,71,0,0,0,0,0,0,0.001,0.001,0.970830985915493
"1760",17,16,101,95,18,18,"前橋・高崎","那須",68,3670,1,944,15.783172,1,0,2,2,71,202.2,0,0,0,1,0.028169014084507,0.999,0.028169014084507,0.970830985915493
"1761",17,17,101,101,18,18,"前橋・高崎","前橋・高崎",NA,NA,NA,NA,227.432614,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1762",17,17,101,101,18,18,"前橋・高崎","前橋・高崎",0,NA,1,1080,17.751672,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1763",17,18,101,104,18,18,"前橋・高崎","沼田・利根",NA,NA,NA,NA,252.507978,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1764",17,18,101,104,18,18,"前橋・高崎","沼田・利根",16,840,1,1048,17.406503,1,0,0,0,0,46.6,0,0,0,NA,NA,NA,NA,NA
"1765",17,19,101,111,18,18,"前橋・高崎","浦和",NA,NA,NA,NA,150.596882,0,NA,0,362,363,0,0,0,0,0,0,0.001,0.001,0.00175482093663915
"1766",17,19,101,111,18,18,"前橋・高崎","浦和",24,1320,1,1032,14.278033,1,0,362,362,363,74.7,0,0,0,1,0.997245179063361,0.999,0.997245179063361,0.00175482093663915
"1767",17,20,101,113,18,18,"前橋・高崎","児玉・大里",NA,NA,NA,NA,189.136454,0,NA,0,13,13,0,0,0,0,0,0,0.001,0.001,0
"1768",17,20,101,113,18,18,"前橋・高崎","児玉・大里",10,760,1,1060,9.585198,1,0,13,13,13,40.3,0,0,0,1,1,0.999,0.999,0
"1769",17,21,101,131,18,18,"前橋・高崎","23区",NA,NA,NA,NA,132.480417,0,NA,0,0,109,0,0,0,0,NA,0,NA,0.001,0.998
"1770",17,21,101,131,18,18,"前橋・高崎","23区",49,1940,1,982,10.6758865,1,0,0,0,109,105,0,0,0,NA,0,NA,0.001,0.998
"1771",17,22,101,141,18,18,"前橋・高崎","横浜",NA,NA,NA,NA,133.899477,0,NA,0,89,332,0,0,0,0,0,0,0.001,0.001,0.730927710843373
"1772",17,22,101,141,18,18,"前橋・高崎","横浜",68,2270,1,944,14.7382515,1,0,89,89,332,133.8,0,0,0,1,0.268072289156627,0.999,0.268072289156627,0.730927710843373
"1773",17,23,101,144,18,18,"前橋・高崎","小田原",NA,NA,NA,NA,173.72797617,0,NA,0,1,19,0,0,0,0,0,0,0.001,0.001,0.946368421052632
"1774",17,23,101,144,18,18,"前橋・高崎","小田原",89,3350,1,902,10.145414,1,0,1,1,19,188.9,0,0,0,1,0.0526315789473684,0.999,0.0526315789473684,0.946368421052632
"1775",17,24,101,151,18,20,"前橋・高崎","新潟",NA,NA,NA,NA,125.83038617,0,NA,0,24,163,0,0,0,0,0,0,0.001,0.001,0.851760736196319
"1776",17,24,101,151,18,20,"前橋・高崎","新潟",71,4000,1,938,10.982120667,1,0,24,24,163,228.9,0,0,0,1,0.147239263803681,0.999,0.147239263803681,0.851760736196319
"1777",17,25,101,152,18,20,"前橋・高崎","長岡",NA,NA,NA,NA,172.56486959,0,NA,0,7,221,0,0,0,0,0,0,0.001,0.001,0.967325791855204
"1778",17,25,101,152,18,20,"前橋・高崎","長岡",48,3020,1,984,9.166779,1,0,7,7,221,165.6,0,0,0,1,0.0316742081447964,0.999,0.0316742081447964,0.967325791855204
"1779",17,26,101,154,18,20,"前橋・高崎","三条・燕",NA,NA,NA,NA,151.603419,0,NA,0,2,38,0,0,0,0,0,0,0.001,0.001,0.946368421052632
"1780",17,26,101,154,18,20,"前橋・高崎","三条・燕",59,3350,1,962,10.630046,1,0,2,2,38,188.8,0,0,0,1,0.0526315789473684,0.999,0.0526315789473684,0.946368421052632
"1781",17,27,101,155,18,20,"前橋・高崎","魚沼",NA,NA,NA,NA,210.945312,0,NA,0,34,225,0,0,0,0,0,0,0.001,0.001,0.847888888888889
"1782",17,27,101,155,18,20,"前橋・高崎","魚沼",38,2270,1,1004,24.309973,1,0,34,34,225,123.9,0,0,0,1,0.151111111111111,0.999,0.151111111111111,0.847888888888889
"1783",17,28,101,201,18,18,"前橋・高崎","長野",NA,NA,NA,NA,301.947308,0,NA,0,50,490,0,0,0,0,0,0,0.001,0.001,0.896959183673469
"1784",17,28,101,201,18,18,"前橋・高崎","長野",54,1940,1,972,9.955864,1,0,50,50,490,117.4,0,0,0,1,0.102040816326531,0.999,0.102040816326531,0.896959183673469
"1785",17,29,101,203,18,24,"前橋・高崎","上田",NA,NA,NA,NA,328.968188,0,NA,0,130,130,500,121.367241554742,3.7214590964591,1.34582315832316,0,0,0.001,0.001,0
"1786",17,29,101,203,18,24,"前橋・高崎","上田",42,1490,1,996,9.40924,1,0,130,130,130,84.2,0,0,0,1,1,0.999,0.999,0
"1787",17,30,101,211,18,24,"前橋・高崎","岐阜",NA,NA,NA,NA,176.523013,0,NA,0,5,8,500,121.367241554742,3.7214590964591,1.34582315832316,0,0,0.001,0.001,0.374
"1788",17,30,101,211,18,24,"前橋・高崎","岐阜",229,8210,1,622,23.096506,1,0,5,5,8,501.3,0,0,0,1,0.625,0.999,0.625,0.374
"1789",17,31,101,221,18,18,"前橋・高崎","中部",NA,NA,NA,NA,233.3130023,0,NA,0,15,21,0,0,0,0,0,0,0.001,0.001,0.284714285714286
"1790",17,31,101,221,18,18,"前橋・高崎","中部",117,5080,1,846,10.249778,1,0,15,15,21,285.2,0,0,0,1,0.714285714285714,0.999,0.714285714285714,0.284714285714286
"1791",17,32,101,222,18,24,"前橋・高崎","西部",NA,NA,NA,NA,185.667404,0,NA,0,10,20,500,121.367241554742,3.7214590964591,1.34582315832316,0,0,0.001,0.001,0.499
"1792",17,32,101,222,18,24,"前橋・高崎","西部",143,6260,1,794,10.651282167,1,0,10,10,20,362.1,0,0,0,1,0.5,0.999,0.5,0.499
"1793",17,33,101,223,18,18,"前橋・高崎","東部",NA,NA,NA,NA,195.95074733,0,NA,0,28,74,0,0,0,0,0,0,0.001,0.001,0.620621621621622
"1794",17,33,101,223,18,18,"前橋・高崎","東部",111,4000,1,858,14.4087705,1,0,28,28,74,225.7,0,0,0,1,0.378378378378378,0.999,0.378378378378378,0.620621621621622
"1795",17,34,101,231,18,24,"前橋・高崎","名古屋",NA,NA,NA,NA,145.095384,0,NA,0,31,40,500,121.367241554742,3.7214590964591,1.34582315832316,0,0,0.001,0.001,0.224
"1796",17,34,101,231,18,24,"前橋・高崎","名古屋",148,7560,1,784,11.816696333,1,0,31,31,40,471,0,0,0,1,0.775,0.999,0.775,0.224
"1797",17,35,101,232,18,24,"前橋・高崎","東三河",NA,NA,NA,NA,164.23379622,0,NA,0,8,11,500,121.367241554742,3.7214590964591,1.34582315832316,0,0,0.001,0.001,0.271727272727273
"1798",17,35,101,232,18,24,"前橋・高崎","東三河",186,6480,1,708,10.371099667,1,0,8,8,11,398.6,0,0,0,1,0.727272727272727,0.999,0.727272727272727,0.271727272727273
"1799",17,36,101,233,18,24,"前橋・高崎","豊田",NA,NA,NA,NA,148.649641,0,NA,0,13,46,500,121.367241554742,3.7214590964591,1.34582315832316,0,0,0.001,0.001,0.716391304347826
"1800",17,36,101,233,18,24,"前橋・高崎","豊田",205,7340,1,670,19.1842,1,0,13,13,46,441.3,0,0,0,1,0.282608695652174,0.999,0.282608695652174,0.716391304347826
"1801",17,37,101,252,18,25,"前橋・高崎","東北部",72.6111111085,11550,21900,870,243.91848,0,2.71428571428571,0,1,3,638.461538461538,201.153329199221,1057.49947114798,1.0748018197647,0,0,0.001,0.001,0.665666666666667
"1802",17,37,101,252,18,25,"前橋・高崎","東北部",248,8750,1,584,14.308194,1,0,1,1,3,550.9,0,0,0,1,0.333333333333333,0.999,0.333333333333333,0.665666666666667
"1803",17,38,101,261,18,25,"前橋・高崎","京都",72.6111111085,11550,21900,870,192.158733,0,2.71428571428571,0,35,63,638.461538461538,201.153329199221,1057.49947114798,1.0748018197647,0,0,0.001,0.001,0.443444444444444
"1804",17,38,101,261,18,25,"前橋・高崎","京都",184,9610,1,712,11.391967,1,0,35,35,63,618.6,0,0,0,1,0.555555555555556,0.999,0.555555555555556,0.443444444444444
"1805",17,39,101,271,18,25,"前橋・高崎","大阪",72.6111111085,11550,21900,870,149.593796,0,2.71428571428571,2,45,56,638.461538461538,201.153329199221,1057.49947114798,1.0748018197647,0.0444444444444444,0.0357142857142857,0.0444444444444444,0.0357142857142857,0.196428571428571
"1806",17,39,101,271,18,25,"前橋・高崎","大阪",199,9830,1,682,9.980957,1,0,43,45,56,657.6,0,0,0,0.955555555555556,0.767857142857143,0.955555555555556,0.767857142857143,0.196428571428571
"1807",17,40,101,281,18,25,"前橋・高崎","神戸",72.6111111085,11550,21900,870,141.960568,0,2.71428571428571,1,19,27,638.461538461538,201.153329199221,1057.49947114798,1.0748018197647,0.0526315789473684,0.037037037037037,0.0526315789473684,0.037037037037037,0.296296296296296
"1808",17,40,101,281,18,25,"前橋・高崎","神戸",212,10150,1,656,10.602243,1,0,18,19,27,694.5,0,0,0,0.947368421052632,0.666666666666667,0.947368421052632,0.666666666666667,0.296296296296296
"1809",17,41,101,283,18,25,"前橋・高崎","播磨",72.6111111085,11550,21900,870,178.49760067,0,2.71428571428571,0,10,11,638.461538461538,201.153329199221,1057.49947114798,1.0748018197647,0,0,0.001,0.001,0.0899090909090909
"1810",17,41,101,283,18,25,"前橋・高崎","播磨",229,10480,1,622,10.305083667,1,0,10,10,11,749.3,0,0,0,1,0.909090909090909,0.999,0.909090909090909,0.0899090909090909
"1811",17,42,101,331,18,30,"前橋・高崎","県南",80,15050,3285,635,133.40042567,0,2,2,10,11,685,203.23432551867,425.866488082337,1.63394407969994,0.2,0.181818181818182,0.2,0.181818181818182,0.0909090909090908
"1812",17,42,101,331,18,30,"前橋・高崎","県南",244,11120,1,592,10.065206167,1,0,8,10,11,837.9,0,0,0,0.8,0.727272727272727,0.8,0.727272727272727,0.0909090909090908
"1813",17,43,101,341,18,31,"前橋・高崎","広島",87.5,15400,5840,735,158.83982317,0,3,3,13,21,826,225.108386530221,1023.41234661361,1.28500749726803,0.230769230769231,0.142857142857143,0.230769230769231,0.142857142857143,0.380952380952381
"1814",17,43,101,341,18,31,"前橋・高崎","広島",285,12310,1,510,10.9806595,1,0,10,13,21,999.2,0,0,0,0.769230769230769,0.476190476190476,0.769230769230769,0.476190476190476,0.380952380952381
"1815",17,44,101,342,18,31,"前橋・高崎","備後",87.5,15400,5840,735,156.7167465,0,3,1,1,1,826,225.108386530221,1023.41234661361,1.28500749726803,1,1,0.999,0.999,0
"1816",17,44,101,342,18,31,"前橋・高崎","備後",262,11660,1,556,9.443101167,1,0,0,1,1,896.2,0,0,0,0,0,0.001,0.001,0
"1817",17,45,101,351,18,32,"前橋・高崎","山口",100,17300,2920,655,148.32802048,0,2,0,3,4,935,204.434973829857,275.517921664872,1.84950714983346,0,0,0.001,0.001,0.249
"1818",17,45,101,351,18,32,"前橋・高崎","山口",313,13500,1,454,19.77143274,1,0,3,3,4,1132,0,0,0,1,0.75,0.999,0.75,0.249
"1819",17,46,101,352,18,32,"前橋・高崎","下関",100,17300,2920,655,144.889532,0,2,0,1,1,935,204.434973829857,275.517921664872,1.84950714983346,0,0,0.001,0.001,0
"1820",17,46,101,352,18,32,"前橋・高崎","下関",456,13820,1,168,14.349542,1,0,1,1,1,1193.7,0,0,0,1,1,0.999,0.999,0
"1821",17,47,101,353,18,32,"前橋・高崎","宇部",100,17300,2920,655,117.3272,0,2,1,1,1,935,204.434973829857,275.517921664872,1.84950714983346,1,1,0.999,0.999,0
"1822",17,47,101,353,18,32,"前橋・高崎","宇部",445,13820,1,190,22.458233,1,0,0,1,1,1167.1,0,0,0,0,0,0.001,0.001,0
"1823",17,48,101,354,18,32,"前橋・高崎","岩国",100,17300,2920,655,204.661716,0,2,0,0,0,935,204.434973829857,275.517921664872,1.84950714983346,NA,NA,NA,NA,NA
"1824",17,48,101,354,18,32,"前橋・高崎","岩国",395,12960,1,290,15.360497,1,0,0,0,0,1040.6,0,0,0,NA,NA,NA,NA,NA
"1825",17,49,101,355,18,32,"前橋・高崎","徳山",100,17300,2920,655,169.36861,0,2,0,1,1,935,204.434973829857,275.517921664872,1.84950714983346,0,0,0.001,0.001,0
"1826",17,49,101,355,18,32,"前橋・高崎","徳山",310,13180,1,460,16.16646,1,0,1,1,1,1087.7,0,0,0,1,1,0.999,0.999,0
"1827",17,50,101,401,18,37,"前橋・高崎","福岡",107.826086956522,16697.1014492754,25185,805,117.748005,0,2.33333333333333,13,20,22,1047.875,214.256413231515,1909.21164127193,2.0494214844315,0.65,0.590909090909091,0.65,0.590909090909091,0.0909090909090908
"1828",17,50,101,401,18,37,"前橋・高崎","福岡",349,14470,1,382,10.629495,1,0,7,20,22,1279.9,0,0,0,0.35,0.318181818181818,0.35,0.318181818181818,0.0909090909090908
"1829",17,51,101,402,18,37,"前橋・高崎","北九州",107.826086956522,16697.1014492754,25185,805,158.845683,0,2.33333333333333,4,12,22,1047.875,214.256413231515,1909.21164127193,2.0494214844315,0.333333333333333,0.181818181818182,0.333333333333333,0.181818181818182,0.454545454545455
"1830",17,51,101,402,18,37,"前橋・高崎","北九州",332,14150,1,416,9.620309333,1,0,8,12,22,1212.7,0,0,0,0.666666666666667,0.363636363636364,0.666666666666667,0.363636363636364,0.454545454545455
"1831",17,52,101,432,18,41,"前橋・高崎","八代・芦北",110,17325,5840,660,152.4976755,0,3,0,0,0,1086,234.18266537057,1233.97254498492,1.7545339497964,NA,NA,NA,NA,NA
"1832",17,52,101,432,18,41,"前橋・高崎","八代・芦北",449,15660,1,182,11.372347667,1,0,0,0,0,1431.2,0,0,0,NA,NA,NA,NA,NA
"1833",17,53,101,461,18,44,"前橋・高崎","鹿児島",110,18756.25,5840,630,138.92153217,0,3,3,5,7,1111,277.11190501662,705.212305806604,2.36695294500416,0.6,0.428571428571429,0.6,0.428571428571429,0.285714285714286
"1834",17,53,101,461,18,44,"前橋・高崎","鹿児島",494,16850,1,92,10.790400167,1,0,2,5,7,1568.8,0,0,0,0.4,0.285714285714286,0.4,0.285714285714286,0.285714285714286
"1835",17,54,101,462,18,44,"前橋・高崎","川北薩・串木野",110,18756.25,5840,630,148.92569717,0,3,0,0,0,1111,277.11190501662,705.212305806604,2.36695294500416,NA,NA,NA,NA,NA
"1836",17,54,101,462,18,44,"前橋・高崎","川北薩・串木野",482,16520,1,116,9.709810167,1,0,0,0,0,1522.7,0,0,0,NA,NA,NA,NA,NA
"1837",18,1,104,22,18,10,"沼田・利根","南部",80,14750,1095,585,161.31552,0,1,0,0,0,685,159.955801104972,242.162983425414,0.665745856353591,NA,NA,NA,NA,NA
"1838",18,1,104,22,18,10,"沼田・利根","南部",234,10480,1,612,13.52521,1,0,0,0,0,722.9,0,0,0,NA,NA,NA,NA,NA
"1839",18,2,104,31,18,11,"沼田・利根","盛岡",NA,NA,NA,NA,170.008941,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1840",18,2,104,31,18,11,"沼田・利根","盛岡",198,9610,1,684,10.05536,1,0,0,0,0,626.3,0,0,0,NA,NA,NA,NA,NA
"1841",18,3,104,32,18,11,"沼田・利根","北上中部",NA,NA,NA,NA,142.724063,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1842",18,3,104,32,18,11,"沼田・利根","北上中部",198,9290,1,684,13.736914,1,0,0,0,0,591,0,0,0,NA,NA,NA,NA,NA
"1843",18,4,104,33,18,11,"沼田・利根","両磐",NA,NA,NA,NA,192.765353,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1844",18,4,104,33,18,11,"沼田・利根","両磐",160,8420,1,760,9.915148,1,0,0,0,0,536.1,0,0,0,NA,NA,NA,NA,NA
"1845",18,5,104,41,18,12,"沼田・利根","仙台",60,9050,1460,270,154.082652,0,2,0,2,4,435,61.9986263736264,0,0.777472527472527,0,0,0.001,0.001,0.499
"1846",18,5,104,41,18,12,"沼田・利根","仙台",124,7340,1,832,9.849127,1,0,2,2,4,442.8,0,0,0,1,0.5,0.999,0.5,0.499
"1847",18,6,104,43,18,12,"沼田・利根","古川",60,9050,1460,270,204.869386,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527,NA,NA,NA,NA,NA
"1848",18,6,104,43,18,12,"沼田・利根","古川",148,8210,1,784,13.594675,1,0,0,0,0,507.2,0,0,0,NA,NA,NA,NA,NA
"1849",18,7,104,51,18,13,"沼田・利根","秋田臨海",70,12300,2555,660,154.121192,0,2,0,0,0,555,253.502156732015,456.828297690377,1.7961061166552,NA,NA,NA,NA,NA
"1850",18,7,104,51,18,13,"沼田・利根","秋田臨海",251,10480,1,578,10.842201,1,0,0,0,0,753.6,0,0,0,NA,NA,NA,NA,NA
"1851",18,8,104,61,18,15,"沼田・利根","山形",60,9100,365,80,156.160953,0,1,0,0,1,441,159.275482093664,41.1184573002755,0.56198347107438,NA,0,NA,0.001,0.998
"1852",18,8,104,61,18,15,"沼田・利根","山形",186,7340,1,708,9.849275,1,0,0,0,1,450.9,0,0,0,NA,0,NA,0.001,0.998
"1853",18,9,104,63,18,12,"沼田・利根","米沢",60,9050,1460,270,214.084124,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527,NA,NA,NA,NA,NA
"1854",18,9,104,63,18,12,"沼田・利根","米沢",152,6800,1,776,10.28567,1,0,0,0,0,403.9,0,0,0,NA,NA,NA,NA,NA
"1855",18,10,104,64,18,12,"沼田・利根","新庄",60,9050,1460,270,227.297899,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527,NA,NA,NA,NA,NA
"1856",18,10,104,64,18,12,"沼田・利根","新庄",234,8210,1,612,8.970662,1,0,0,0,0,512.4,0,0,0,NA,NA,NA,NA,NA
"1857",18,11,104,71,18,12,"沼田・利根","福島",60,9050,1460,270,190.7717825,0,2,0,0,4,435,61.9986263736264,0,0.777472527472527,NA,0,NA,0.001,0.998
"1858",18,11,104,71,18,12,"沼田・利根","福島",116,6260,1,848,10.511360833,1,0,0,0,4,363.8,0,0,0,NA,0,NA,0.001,0.998
"1859",18,12,104,73,18,17,"沼田・利根","郡山",NA,NA,NA,NA,160.6599525,0,NA,0,5,8,0,0,0,0,0,0,0.001,0.001,0.374
"1860",18,12,104,73,18,17,"沼田・利根","郡山",101,5400,1,878,11.518945,1,0,5,5,8,317.7,0,0,0,1,0.625,0.999,0.625,0.374
"1861",18,13,104,76,18,17,"沼田・利根","白河",NA,NA,NA,NA,162.3456375,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"1862",18,13,104,76,18,17,"沼田・利根","白河",108,4750,1,864,11.082646667,1,0,0,0,0,276.4,0,0,0,NA,NA,NA,NA,NA
"1863",18,14,104,91,18,18,"沼田・利根","宇都宮",NA,NA,NA,NA,235.78001333,0,NA,0,0,41,0,0,0,0,NA,0,NA,0.001,0.998
"1864",18,14,104,91,18,18,"沼田・利根","宇都宮",74,3670,1,932,10.679576667,1,0,0,0,41,200.5,0,0,0,NA,0,NA,0.001,0.998
"1865",18,15,104,93,18,18,"沼田・利根","栃木・小山",NA,NA,NA,NA,226.07433481,0,NA,0,1,37,0,0,0,0,0,0,0.001,0.001,0.971972972972973
"1866",18,15,104,93,18,18,"沼田・利根","栃木・小山",65,3020,1,950,17.971769259,1,0,1,1,37,171.6,0,0,0,1,0.027027027027027,0.999,0.027027027027027,0.971972972972973
"1867",18,16,104,95,18,18,"沼田・利根","那須",NA,NA,NA,NA,286.857737,0,NA,0,0,4,0,0,0,0,NA,0,NA,0.001,0.998
"1868",18,16,104,95,18,18,"沼田・利根","那須",93,4430,1,894,15.438003,1,0,0,0,4,248.8,0,0,0,NA,0,NA,0.001,0.998
